text,intent
Χρειάζομαι οικογενειακή κατάσταση για επίδομα παιδιού.,πιστοποιητικό_οικογενειακής_κατάστασης
Θα ήθελα να δω αν φαίνονται τα παιδιά μου στην οικογενειακή κατάσταση.,πιστοποιητικό_οικογενειακής_κατάστασης
Το σχολείο ζήτησε οικογενειακή κατάσταση για εγγραφή – πώς την παίρνω;,πιστοποιητικό_οικογενειακής_κατάστασης
Υπάρχει τρόπος να εκδοθεί οικογενειακή κατάσταση για χρήση στην πρεσβεία;,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να λάβω τη νέα μου οικογενειακή κατάσταση μετά από διαζύγιο;,πιστοποιητικό_οικογενειακής_κατάστασης
"Το επίδομα στέγασης ζητάει οικογενειακή κατάσταση, πού την βρίσκω;",πιστοποιητικό_οικογενειακής_κατάστασης
Πρέπει να αποδείξω ότι δεν έχω παιδιά – βγαίνει αυτό στο πιστοποιητικό;,πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω έγγραφο που να δείχνει ότι συζώ με τον/την σύντροφό μου – τι ισχύει;,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι πιστοποιητικό οικογενειακής κατάστασης με σφραγίδα και υπογραφή.,πιστοποιητικό_οικογενειακής_κατάστασης
Γίνεται να παραλάβει άλλος το πιστοποιητικό οικογενειακής μου κατάστασης;,πιστοποιητικό_οικογενειακής_κατάστασης
Το δικαστήριο ζητάει επίσημο χαρτί για την οικογενειακή μου κατάσταση – πώς το εκδίδω;,πιστοποιητικό_οικογενειακής_κατάστασης
Υπάρχει ειδικό έντυπο για την οικογενειακή κατάσταση σε περίπτωση θανάτου μέλους;,πιστοποιητικό_οικογενειακής_κατάστασης
Μπορώ να λάβω οικογενειακή κατάσταση χωρίς να είμαι ο αιτών;,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι οικογενειακή κατάσταση που να περιλαμβάνει και τον πρώην σύζυγό μου.,πιστοποιητικό_οικογενειακής_κατάστασης
Θα ήθελα αναλυτικό έγγραφο με τα τέκνα μου και την ημερομηνία γέννησής τους.,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να επικαιροποιήσω τα στοιχεία της οικογενειακής μου κατάστασης;,πιστοποιητικό_οικογενειακής_κατάστασης
Το ληξιαρχείο μου είπε να πάρω οικογενειακή κατάσταση για αλλαγή στοιχείων.,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι πιστοποιητικό οικογενειακής κατάστασης για μεταδημότευση.,πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω το έγγραφο που φαίνεται πως είμαι μονογονεϊκή οικογένεια.,πιστοποιητικό_οικογενειακής_κατάστασης
"Μετά τον γάμο μου, τι πρέπει να κάνω για να ενημερώσω την οικογενειακή μου κατάσταση;",πιστοποιητικό_οικογενειακής_κατάστασης
Ο παππούς μου απεβίωσε και χρειάζομαι το πιστοποιητικό της οικογένειάς μας για την κληρονομιά.,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να δω αν τα στοιχεία της οικογένειάς μου στο δημοτολόγιο είναι σωστά;,πιστοποιητικό_οικογενειακής_κατάστασης
"Χρειάζομαι ένα χαρτί για τα μέλη της οικογένειάς μου, αλλά ο σύζυγός μου λείπει στο εξωτερικό.",πιστοποιητικό_οικογενειακής_κατάστασης
Πρέπει να καταθέσω πιστοποιητικό οικογενειακής κατάστασης για να κάνω φορολογική δήλωση.,πιστοποιητικό_οικογενειακής_κατάστασης
Η φοιτητική εστία ζητάει πιστοποιητικό για να αποδείξω ότι είμαι άγαμος.,πιστοποιητικό_οικογενειακής_κατάστασης
Τι δικαιολογητικά χρειάζομαι για να πάρω πιστοποιητικό οικογενειακής κατάστασης για το παιδί μου;,πιστοποιητικό_οικογενειακής_κατάστασης
Πρέπει να ανανεώσω το πιστοποιητικό οικογενειακής μου κατάστασης;,πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω να βεβαιώσω την οικογενειακή μου κατάσταση για να πάρω δάνειο.,πιστοποιητικό_οικογενειακής_κατάστασης
"Το πιστοποιητικό οικογενειακής κατάστασης που έχω είναι παλιό, πώς παίρνω ένα καινούριο;",πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να αποκτήσω πιστοποιητικό οικογενειακής κατάστασης για άτομο με αναπηρία;,πιστοποιητικό_οικογενειακής_κατάστασης
Ψάχνω για το έγγραφο που να αποδεικνύει την οικογενειακή μου κατάσταση για το επίδομα θέρμανσης.,πιστοποιητικό_οικογενειακής_κατάστασης
Είναι η οικογενειακή μου κατάσταση απαραίτητη για να λάβω το κοινωνικό τιμολόγιο της ΔΕΗ;,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να ζητήσω ένα πιστοποιητικό που να αναφέρει όλα τα μέλη της οικογένειάς μου;,πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω να υποβάλω αίτηση για το voucher τουρισμού και ζητάνε πιστοποιητικό οικογενειακής κατάστασης.,πιστοποιητικό_οικογενειακής_κατάστασης
Ο πρώην σύζυγός μου έχει αποβιώσει και χρειάζομαι πιστοποιητικό για την οικογένειά μας.,πιστοποιητικό_οικογενειακής_κατάστασης
Πρέπει να πάω στο δημαρχείο για να βγάλω την οικογενειακή μου κατάσταση;,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι πιστοποιητικό οικογενειακής κατάστασης για το εξωτερικό.,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να πάρω πιστοποιητικό οικογενειακής κατάστασης για τους γονείς μου;,πιστοποιητικό_οικογενειακής_κατάστασης
"Απέκτησα ένα παιδί και θέλω να το δηλώσω, χρειάζομαι πιστοποιητικό οικογενειακής κατάστασης;",πιστοποιητικό_οικογενειακής_κατάστασης
Η σχολική εφορεία ζητάει πιστοποιητικό για την οικογενειακή μου κατάσταση.,πιστοποιητικό_οικογενειακής_κατάστασης
"Για να βγάλω διαβατήριο για το παιδί μου, μου ζητάνε πιστοποιητικό οικογενειακής κατάστασης.",πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να βεβαιώσω την οικογενειακή μου κατάσταση για να πάρω επίδομα ενοικίου;,πιστοποιητικό_οικογενειακής_κατάστασης
"Το πιστοποιητικό που είχα λήγει σύντομα, πώς μπορώ να πάρω ένα καινούριο;",πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω να δηλώσω την σύναψη συμφώνου συμβίωσης στο πιστοποιητικό μου.,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι ένα πιστοποιητικό που να αναφέρει την οικογενειακή μου σύνθεση για το ταμείο σύνταξης.,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να ενημερώσω την οικογενειακή μου κατάσταση μετά από θάνατο συγγενή;,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι πιστοποιητικό οικογενειακής κατάστασης για την εγγραφή του παιδιού μου στον παιδικό σταθμό.,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να εκδώσω το πιστοποιητικό οικογενειακής κατάστασης μέσω του κινητού μου;,πιστοποιητικό_οικογενειακής_κατάστασης
Υπάρχει κάποιο κόστος για την έκδοση του πιστοποιητικού οικογενειακής κατάστασης;,πιστοποιητικό_οικογενειακής_κατάστασης
Μπορώ να ζητήσω το πιστοποιητικό οικογενειακής κατάστασης από το προξενείο αν είμαι στο εξωτερικό;,πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω να δω αν ο γιος μου περιλαμβάνεται ακόμα στην οικογενειακή μου μερίδα.,πιστοποιητικό_οικογενειακής_κατάστασης
Ποια έγγραφα πρέπει να προσκομίσω στο δήμο για να βγει η οικογενειακή μου κατάσταση;,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι το πιστοποιητικό οικογενειακής κατάστασης για να πάρω την άδεια μητρότητας.,πιστοποιητικό_οικογενειακής_κατάστασης
Είναι απαραίτητο το πιστοποιητικό οικογενειακής κατάστασης για την έκδοση κάρτας ανεργίας;,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς θα πάρω το πιστοποιητικό αν η οικογενειακή μου μερίδα είναι σε άλλο δήμο;,πιστοποιητικό_οικογενειακής_κατάστασης
Μπορώ να εκδώσω πιστοποιητικό οικογενειακής κατάστασης για τον θανόντα σύζυγό μου;,πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω ένα αντίγραφο της οικογενειακής μου κατάστασης για να το καταθέσω στην τράπεζα.,πιστοποιητικό_οικογενειακής_κατάστασης
Πόσο καιρό ισχύει το πιστοποιητικό οικογενειακής κατάστασης από τη στιγμή που θα εκδοθεί;,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι το έγγραφο της οικογενειακής κατάστασης για να αποδείξω την πολυτεκνία μου.,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να διορθώσω ένα λάθος στο όνομα του παιδιού μου στην οικογενειακή κατάσταση;,πιστοποιητικό_οικογενειακής_κατάστασης
Μπορώ να εκδώσω το πιστοποιητικό οικογενειακής κατάστασης αν έχω κάνει σύμφωνο συμβίωσης;,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζεται να κλείσω ραντεβού στο ΚΕΠ για να πάρω την οικογενειακή μου κατάσταση;,πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω το πιστοποιητικό οικογενειακής κατάστασης για να το χρησιμοποιήσω σε διαγωνισμό του ΑΣΕΠ.,πιστοποιητικό_οικογενειακής_κατάστασης
Πώς μπορώ να βρω την οικογενειακή μου μερίδα online;,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι πιστοποιητικό οικογενειακής κατάστασης για να γραφτώ στο κοινωνικό φροντιστήριο.,πιστοποιητικό_οικογενειακής_κατάστασης
Μπορεί η σύζυγός μου να πάρει το πιστοποιητικό οικογενειακής κατάστασης χωρίς εξουσιοδότηση;,πιστοποιητικό_οικογενειακής_κατάστασης
Πού μπορώ να δω το ιστορικό της οικογενειακής μου κατάστασης;,πιστοποιητικό_οικογενειακής_κατάστασης
Θέλω να βγάλω οικογενειακή κατάσταση για να πάρω το επίδομα παιδιού της πρόνοιας.,πιστοποιητικό_οικογενειακής_κατάστασης
Χρειάζομαι το πιστοποιητικό για να αποδείξω ότι είμαι προστάτης οικογένειας.,πιστοποιητικό_οικογενειακής_κατάστασης
Θα ήθελα να πάρω το πιστοποιητικό γέννησής μου.,πιστοποιητικό_γέννησης
Χρειάζομαι το χαρτί που δείχνει πότε και πού γεννήθηκα.,πιστοποιητικό_γέννησης
Πού μπορώ να βγάλω πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Θέλω να κατεβάσω το πιστοποιητικό γέννησης του παιδιού μου.,πιστοποιητικό_γέννησης
Μπορώ να έχω ένα αντίγραφο του πιστοποιητικού γέννησης;,πιστοποιητικό_γέννησης
Χρειάζομαι το πιστοποιητικό γέννησης για επίσημη χρήση.,πιστοποιητικό_γέννησης
Υπάρχει τρόπος να παραλάβω ψηφιακά το πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Πρέπει να καταθέσω πιστοποιητικό γέννησης σε μια υπηρεσία.,πιστοποιητικό_γέννησης
Το νοσοκομείο μου ζήτησε το πιστοποιητικό γέννησης του παιδιού.,πιστοποιητικό_γέννησης
Πώς μπορώ να εκδώσω το πιστοποιητικό γέννησης για δεύτερη φορά;,πιστοποιητικό_γέννησης
Θέλω να βγάλω το πιστοποιητικό γέννησης επειδή το έχασα.,πιστοποιητικό_γέννησης
Γίνεται να στείλετε το πιστοποιητικό γέννησης με email;,πιστοποιητικό_γέννησης
Μπορώ να το παραλάβω από το ληξιαρχείο το πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Χρειάζομαι το πιστοποιητικό γέννησης μεταφρασμένο στα αγγλικά.,πιστοποιητικό_γέννησης
Θα ήθελα ένα αντίγραφο του ληξιαρχικού πιστοποιητικού γέννησης.,πιστοποιητικό_γέννησης
Πού μπορώ να βρω το έγγραφο που αποδεικνύει την ημερομηνία γέννησής μου;,πιστοποιητικό_γέννησης
Μπορώ να αποκτήσω το πιστοποιητικό γέννησης του παιδιού μου ηλεκτρονικά;,πιστοποιητικό_γέννησης
Χρειάζομαι επίσημη βεβαίωση για τα στοιχεία γέννησης.,πιστοποιητικό_γέννησης
Θέλω να αιτηθώ ένα νέο πιστοποιητικό γέννησης λόγω απώλειας.,πιστοποιητικό_γέννησης
Πώς γίνεται να εκδώσω ξανά το πιστοποιητικό που δείχνει πού γεννήθηκα;,πιστοποιητικό_γέννησης
Ζητώ το έγγραφο γέννησης για να το χρησιμοποιήσω στην πρεσβεία.,πιστοποιητικό_γέννησης
Θα ήθελα ένα αντίγραφο του πιστοποιητικού γέννησης για μεταφραστική χρήση.,πιστοποιητικό_γέννησης
Ποια είναι η διαδικασία για την απόκτηση ληξιαρχικής πράξης γέννησης;,πιστοποιητικό_γέννησης
"Ζητείται το πιστοποιητικό γέννησης για τη βάπτιση, πού το βρίσκω;",πιστοποιητικό_γέννησης
Πώς μπορώ να παραλάβω πιστοποιητικό γέννησης από τα ΚΕΠ;,πιστοποιητικό_γέννησης
Η υπηρεσία στρατολογίας ζητά πιστοποιητικό γέννησης – πώς το εκδίδω;,πιστοποιητικό_γέννησης
Το σχολείο ζητάει πρόσφατο πιστοποιητικό γέννησης για το παιδί μου.,πιστοποιητικό_γέννησης
Πώς να ζητήσω πιστοποιητικό γέννησης αν είμαι στο εξωτερικό;,πιστοποιητικό_γέννησης
Χρειάζομαι αντίγραφο πιστοποιητικού γέννησης για έκδοση ΑΜΚΑ.,πιστοποιητικό_γέννησης
Μπορώ να λάβω το πιστοποιητικό γέννησης μέσω φυσικού ταχυδρομείου;,πιστοποιητικό_γέννησης
Θέλω να εκδώσω πιστοποιητικό γέννησης για υιοθετημένο παιδί.,πιστοποιητικό_γέννησης
Πού υποβάλλω αίτηση για διορθωμένο πιστοποιητικό γέννησης (λάθος όνομα);,πιστοποιητικό_γέννησης
Χρειάζομαι επικυρωμένο πιστοποιητικό γέννησης για νομική διαδικασία.,πιστοποιητικό_γέννησης
Η ασφάλειά μου ζητάει το πιστοποιητικό γέννησης – πώς το αποκτώ;,πιστοποιητικό_γέννησης
Πού φαίνεται το φύλο στο πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Θα ήθελα πιστοποιητικό γέννησης που να φέρει σφραγίδα και υπογραφή.,πιστοποιητικό_γέννησης
Μπορώ να ζητήσω πιστοποιητικό γέννησης για χρήση σε διαγωνισμό ΑΣΕΠ;,πιστοποιητικό_γέννησης
Πού μπορώ να δηλώσω τη γέννηση του παιδιού μου;,πιστοποιητικό_γέννησης
"Δεν μπορώ να πάω στον δήμο, μπορεί κάποιος άλλος να βγάλει το πιστοποιητικό γέννησης για μένα;",πιστοποιητικό_γέννησης
"Θέλω να κάνω αίτηση για δουλειά και ζητάνε το πιστοποιητικό γέννησής μου, πώς το βρίσκω;",πιστοποιητικό_γέννησης
Είμαι γονέας δύο παιδιών και χρειάζομαι το πιστοποιητικό γέννησης και των δύο.,πιστοποιητικό_γέννησης
"Το πιστοποιητικό γέννησης του παιδιού μου έχει λάθος όνομα, πώς το διορθώνω;",πιστοποιητικό_γέννησης
Πρέπει να καταθέσω το χαρτί γέννησης για να πάρω επίδομα παιδιού.,πιστοποιητικό_γέννησης
Ψάχνω για ένα χαρτί που να λέει ποιοι είναι οι γονείς μου.,πιστοποιητικό_γέννησης
Ο γιος μου χρειάζεται το πιστοποιητικό γέννησής του για να κάνει στρατιωτική θητεία.,πιστοποιητικό_γέννησης
Χρειάζομαι ένα διεθνές πιστοποιητικό γέννησης για χρήση στο εξωτερικό.,πιστοποιητικό_γέννησης
"Το πιστοποιητικό γέννησής μου χάθηκε, μπορώ να πάρω αντίγραφο από το ΚΕΠ;",πιστοποιητικό_γέννησης
Πώς μπορώ να πάρω το πιστοποιητικό γέννησης του πατέρα μου που έχει πεθάνει;,πιστοποιητικό_γέννησης
Θα ήθελα ένα πιστοποιητικό γέννησης με πρόσφατη ημερομηνία έκδοσης για τράπεζα.,πιστοποιητικό_γέννησης
Είναι η ληξιαρχική πράξη γέννησης το ίδιο με το πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Πώς μπορώ να πάρω πιστοποιητικό γέννησης για ενήλικο;,πιστοποιητικό_γέννησης
Χρειάζομαι πιστοποιητικό γέννησης για να γραφτώ σε εκλογικούς καταλόγους.,πιστοποιητικό_γέννησης
Το πιστοποιητικό γέννησης είναι υποχρεωτικό για το δάνειο που ζήτησα.,πιστοποιητικό_γέννησης
Μπορώ να πάρω πιστοποιητικό γέννησης για να δηλώσω το παιδί μου στην εφορία;,πιστοποιητικό_γέννησης
Πώς μπορώ να διορθώσω λάθη σε πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Υπάρχει διαφορετικό έντυπο για πιστοποιητικό γέννησης παλαιότερων ετών;,πιστοποιητικό_γέννησης
Ποια στοιχεία αναγράφονται στο πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Μπορώ να αιτηθώ πιστοποιητικό γέννησης για τρίτο πρόσωπο;,πιστοποιητικό_γέννησης
Ποια είναι η διαδικασία για επανέκδοση πιστοποιητικού γέννησης;,πιστοποιητικό_γέννησης
Χρειάζεται να κλείσω ραντεβού για το πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Πού μπορώ να βρω το έντυπο αίτησης για πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Είναι το πιστοποιητικό γέννησης απαραίτητο για το σχολείο;,πιστοποιητικό_γέννησης
Πώς μπορώ να αποκτήσω ένα διεθνές πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Υπάρχει υπηρεσία έκδοσης πιστοποιητικού γέννησης σε επείγουσες περιπτώσεις;,πιστοποιητικό_γέννησης
Ποια είναι η αρμόδια αρχή για τα πιστοποιητικά γέννησης;,πιστοποιητικό_γέννησης
Χρειάζεται ταυτότητα για την παραλαβή πιστοποιητικού γέννησης;,πιστοποιητικό_γέννησης
Πού μπορώ να δω το δείγμα ενός πιστοποιητικού γέννησης;,πιστοποιητικό_γέννησης
Είναι υποχρεωτικό το πιστοποιητικό γέννησης για την ταυτότητα;,πιστοποιητικό_γέννησης
Πώς μπορώ να ζητήσω ένα ιστορικό πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Υπάρχουν περιορισμοί στην έκδοση πιστοποιητικού γέννησης;,πιστοποιητικό_γέννησης
Ποια είναι η διαδικασία για άρνηση έκδοσης πιστοποιητικού γέννησης;,πιστοποιητικό_γέννησης
Μπορώ να παραλάβω το πιστοποιητικό γέννησης από άλλο δήμο;,πιστοποιητικό_γέννησης
Πώς μπορώ να εξουσιοδοτήσω κάποιον να παραλάβει το πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Ποια είναι η νομική βάση για την έκδοση πιστοποιητικού γέννησης;,πιστοποιητικό_γέννησης
Χρειάζεται υπογραφή δικηγόρου για πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Πού μπορώ να βρω συχνές ερωτήσεις για πιστοποιητικά γέννησης;,πιστοποιητικό_γέννησης
Είναι το πιστοποιητικό γέννησης διαθέσιμο σε περισσότερες γλώσσες;,πιστοποιητικό_γέννησης
Πώς γίνεται η αναγνώριση πατρότητας στο πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Μπορώ να βγάλω πιστοποιητικό γέννησης για το εγγόνι μου;,πιστοποιητικό_γέννησης
Πώς θα αποδείξω την ημερομηνία γέννησής μου αν δεν έχω ταυτότητα;,πιστοποιητικό_γέννησης
Χρειάζομαι πιστοποιητικό γέννησης για την έκδοση διαβατηρίου πρώτης φοράς.,πιστοποιητικό_γέννησης
Πού μπορώ να κάνω ένσταση για τα στοιχεία που αναγράφονται στο πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Είναι το πιστοποιητικό γέννησης διαθέσιμο μέσω της εφαρμογής gov.gr wallet;,πιστοποιητικό_γέννησης
Πώς μπορώ να λάβω το πιστοποιητικό γέννησης αν γεννήθηκα σε πλοίο ή αεροπλάνο;,πιστοποιητικό_γέννησης
Χρειάζομαι το έγγραφο γέννησης για να γραφτώ σε αθλητικό σωματείο.,πιστοποιητικό_γέννησης
Μπορώ να χρησιμοποιήσω το πιστοποιητικό γέννησης αντί για ληξιαρχική πράξη;,πιστοποιητικό_γέννησης
Ποιο είναι το χρονικό όριο για να δηλώσω μια γέννηση και να βγει το πιστοποιητικό;,πιστοποιητικό_γέννησης
Θέλω να βγάλω πιστοποιητικό γέννησης για να το στείλω στο ασφαλιστικό μου ταμείο.,πιστοποιητικό_γέννησης
Πώς μπορώ να δω αν έχει εκδοθεί το πιστοποιητικό γέννησης του μωρού μου;,πιστοποιητικό_γέννησης
Χρειάζομαι το πιστοποιητικό γέννησης για να αποκτήσω την ελληνική ιθαγένεια.,πιστοποιητικό_γέννησης
Πού μπορώ να ζητήσω αντίγραφο γέννησης αν ο δήμος μου έχει συγχωνευθεί;,πιστοποιητικό_γέννησης
Μπορώ να ζητήσω πιστοποιητικό γέννησης με αναγραφή θρησκεύματος;,πιστοποιητικό_γέννησης
Πώς μπορώ να ακυρώσω μια αίτηση για πιστοποιητικό γέννησης;,πιστοποιητικό_γέννησης
Χρειάζομαι το πιστοποιητικό γέννησης για τη διαδικασία ονοματοδοσίας.,πιστοποιητικό_γέννησης
Πώς μπορώ να λάβω πιστοποιητικό γέννησης για άτομο που τελεί υπό δικαστική συμπαράσταση;,πιστοποιητικό_γέννησης
Είναι το πιστοποιητικό γέννησης απαραίτητο για την εγγραφή στο πανεπιστήμιο;,πιστοποιητικό_γέννησης
Πού μπορώ να καταθέσω το πιστοποιητικό γέννησης για να βγει το πρώτο μου ένσημο;,πιστοποιητικό_γέννησης
Θέλω να επιβεβαιώσω την ώρα γέννησης που αναγράφεται στο πιστοποιητικό.,πιστοποιητικό_γέννησης
Πώς μπορώ να πάρω πιστοποιητικό γέννησης αν είμαι μόνιμος κάτοικος εξωτερικού;,πιστοποιητικό_γέννησης
Χρειάζομαι το έγγραφο γέννησης για να αποδείξω την ηλικία μου σε δημόσιο φορέα.,πιστοποιητικό_γέννησης
Ο δρόμος μπροστά από το σπίτι μου έχει λακκούβες,επισκευή_οδοστρώματος
Το οδόστρωμα κοντα στη δουλειά μου είναι χάλια,επισκευή_οδοστρώματος
Υπάρχουν πολλες ζημιές στο δρόμο,επισκευή_οδοστρώματος
Πότε θα φτιαχτεί ο δρόμος έξω από το σπίτι μου;,επισκευή_οδοστρώματος
Υπάρχει μεγάλη λακκούβα στην οδό Πίνδου πρέπει να επισκευαστεί.,επισκευή_οδοστρώματος
Το οδόστρωμα είναι επικίνδυνο μπορείτε να το φτιάξετε;,επισκευή_οδοστρώματος
Θα ήθελα να δηλώσω πρόβλημα στο δρόμο.,επισκευή_οδοστρώματος
Υπάρχει φθορά στο οδόστρωμα και χρειάζεται παρέμβαση.,επισκευή_οδοστρώματος
Έχει σπάσει η άσφαλτος πού μπορώ να το αναφέρω;,επισκευή_οδοστρώματος
Στην οδό Τατοΐου υπάρχουν σοβαρές ζημιές στο οδόστρωμα.,επισκευή_οδοστρώματος
Μπορεί κάποιος από τον δήμο να επιθεωρήσει το δρόμο μας;,επισκευή_οδοστρώματος
Ο δρόμος είναι γεμάτος λακκούβες έχει γίνει επικίνδυνος.,επισκευή_οδοστρώματος
