"text","intent"
"Τα ζώα κοιμούνται στην είσοδο της πολυκατοικίας.","αδέσποτα_ζώα"
"Πώς αναφέρω δηλητηρίαση ζώου με φόλα;","αδέσποτα_ζώα"
"Θέλω να υιοθετήσω σκύλο μέσω του Δήμου.","αδέσποτα_ζώα"
"Μια γάτα γέννησε στην αποθήκη μου.","αδέσποτα_ζώα"
"Ποιος βάζει ηλεκτρονική σήμανση στα ζώα του Δήμου;","αδέσποτα_ζώα"
"Τα σκυλιά μπαίνουν στην παιδική χαρά.","αδέσποτα_ζώα"
"Κάποιος πετάει φόλες στη γειτονιά μας.","αδέσποτα_ζώα"
"Χρειάζομαι βοήθεια για ζώο που κινδυνεύει.","αδέσποτα_ζώα"
"Ένα ζώο έχει σκαλώσει σε φράχτη και δεν βγαίνει.","αδέσποτα_ζώα"
"Πώς λειτουργεί το καταφύγιο ζώων του Δήμου;","αδέσποτα_ζώα"
"Τα ζώα γαβγίζουν συνέχεια και δεν κοιμόμαστε.","αδέσποτα_ζώα"
"Ποιος είναι υπεύθυνος για τα ζώα που κυκλοφορούν στον δρόμο;","αδέσποτα_ζώα"
"Θέλω να καταγγείλω εγκατάλειψη ζώου.","αδέσποτα_ζώα"
"Μαζεύονται σκυλιά έξω από το κρεοπωλείο.","αδέσποτα_ζώα"
"Υπάρχει πρόγραμμα εμβολιασμού για ζώα συντροφιάς;","αδέσποτα_ζώα"
"Ένα ζώο τραυματίστηκε από αυτοκίνητο και ζει ακόμα.","αδέσποτα_ζώα"
"Ποιος αναλαμβάνει τη μεταφορά ζώου σε κτηνιατρική κλινική;","αδέσποτα_ζώα"
"Οι γάτες έχουν γεμίσει το υπόγειο της πολυκατοικίας.","αδέσποτα_ζώα"
"Πώς δηλώνω σκύλο που κυκλοφορεί χωρίς λουρί;","αδέσποτα_ζώα"
"Ζητώ περισυλλογή ζώου από κοινόχρηστο χώρο.","αδέσποτα_ζώα"
"Ρε παιδιά, γέμισε η γειτονιά αδέσποτα, κάντε κάτι.","αδέσποτα_ζώα"
"Δεν μπορώ να βγάλω το παιδί έξω, τα σκυλιά ορμάνε.","αδέσποτα_ζώα"
"Ποιον παίρνω τηλέφωνο για τα αδέσποτα;","αδέσποτα_ζώα"
"Έχει ένα σκυλάκι εδώ και μέρες πεινασμένο, βοηθήστε.","αδέσποτα_ζώα"
"Τα ζώα γαβγίζουν όλη νύχτα, δεν κλείνω μάτι.","αδέσποτα_ζώα"
"Μας δάγκωσε σκυλί, ποιος ευθύνεται;","αδέσποτα_ζώα"
"Πότε θα έρθετε να μαζέψετε τα αδέσποτα;","αδέσποτα_ζώα"
"Πετάνε φόλες, θα πεθάνουν τα ζώα.","αδέσποτα_ζώα"
"Έχει μια γάτα τραυματισμένη, τι να την κάνω;","αδέσποτα_ζώα"
"Βαρέθηκα να το δηλώνω, τα αδέσποτα είναι ακόμα εκεί.","αδέσποτα_ζώα"
"Δεν περνάει άνθρωπος από τον δρόμο με τόσα σκυλιά.","αδέσποτα_ζώα"
"Μπορώ να πάρω σπίτι ένα αδέσποτο;","αδέσποτα_ζώα"
"Το κουτάβι θα πεθάνει στο κρύο, ελάτε γρήγορα.","αδέσποτα_ζώα"
"Ποιος τα ταΐζει αυτά τα ζώα;","αδέσποτα_ζώα"
"Γεμίσαμε γάτες στο υπόγειο, τι κάνουμε;","αδέσποτα_ζώα"
"Ένα σκυλί κυνηγάει τα μηχανάκια, θα γίνει ατύχημα.","αδέσποτα_ζώα"
"Στειρώνετε τα αδέσποτα ή όχι;","αδέσποτα_ζώα"
"Έφαγε ο σκύλος τα σκουπίδια και σκόρπισαν παντού.","αδέσποτα_ζώα"
"Πού είναι το καταφύγιο για να πάω το ζωάκι;","αδέσποτα_ζώα"
"Κάποιος άφησε τον σκύλο του δεμένο και εξαφανίστηκε.","αδέσποτα_ζώα"
"Τα αδέσποτα κοιμούνται στην είσοδό μου κάθε βράδυ.","αδέσποτα_ζώα"
"Θέλω να καταγγείλω αυτόν που χτυπάει τα ζώα.","αδέσποτα_ζώα"
"Πόσο θα περιμένω να έρθει συνεργείο για τα αδέσποτα;","αδέσποτα_ζώα"
"Μπήκε γάτα στο κλιματιστικό, ποιον φωνάζω;","αδέσποτα_ζώα"
"Έχουν φωλιάσει σκυλιά στο εγκαταλελειμμένο οικόπεδο.","αδέσποτα_ζώα"
"Δεν αντέχω άλλο, κάθε πρωί σκυλιά στην πόρτα.","αδέσποτα_ζώα"
"Το ζωάκι είναι άρρωστο, θα πληρώσει ο Δήμος τον κτηνίατρο;","αδέσποτα_ζώα"
"Ήρθαν, πήραν ένα και άφησαν τα υπόλοιπα αδέσποτα.","αδέσποτα_ζώα"
"Ποιος κοιτάει τα ζώα στον Δήμο επιτέλους;","αδέσποτα_ζώα"
"Πείτε μου πού κάνω την καταγγελία για τα αδέσποτα.","αδέσποτα_ζώα"
