"text","intent"
"Απορρίφθηκε το κυκλοφοριακό αίτημά μου, μπορώ να το ξανακάνω;","γενική_αίτηση_κοκ"
"Ζητώ περιορισμό ταχύτητας στη γειτονιά.","γενική_αίτηση_κοκ"
"Ποιος αποφασίζει για τα κυκλοφοριακά αιτήματα;","γενική_αίτηση_κοκ"
"Χρειάζεται αυτοψία μετά το αίτημα για τη σήμανση;","γενική_αίτηση_κοκ"
"Θέλω απαγόρευση διέλευσης φορτηγών στον δρόμο.","γενική_αίτηση_κοκ"
"Ζητώ θέση στάθμευσης για φόρτωση εμπορευμάτων.","γενική_αίτηση_κοκ"
"Πόσα κυκλοφοριακά αιτήματα μπορώ να καταθέσω;","γενική_αίτηση_κοκ"
"Θέλω πινακίδα απαγόρευσης στάθμευσης στη γωνία.","γενική_αίτηση_κοκ"
"Χρειάζεται σκαρίφημα του δρόμου στο κυκλοφοριακό αίτημα;","γενική_αίτηση_κοκ"
"Πώς ενημερώνομαι για την πορεία του κυκλοφοριακού αιτήματος;","γενική_αίτηση_κοκ"
"Ρε παιδιά, πού κάνω αίτηση για θέματα Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Θέλω να μου βάλετε πινακίδα απαγόρευσης στάθμευσης.","γενική_αίτηση_κοκ"
"Παρκάρουν συνέχεια μπροστά στο γκαράζ μου, θέλω σήμανση.","γενική_αίτηση_κοκ"
"Πόσο κάνει η αίτηση Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Θέλω καθρέφτη στη στροφή, δεν βλέπω τίποτα.","γενική_αίτηση_κοκ"
"Πόσο θα περιμένω για την αίτηση Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Ο δρόμος μας θέλει μονοδρόμηση επειγόντως.","γενική_αίτηση_κοκ"
"Πείτε μου τι χαρτιά θέλει η αίτηση Κ.Ο.Κ.","γενική_αίτηση_κοκ"
"Έκανα αίτηση Κ.Ο.Κ. και δεν με πήραν.","γενική_αίτηση_κοκ"
"Θέλω θέση φόρτωσης για το μαγαζί μου.","γενική_αίτηση_κοκ"
"Τρέχουν τα αυτοκίνητα στον δρόμο, θέλουμε σαμαράκια.","γενική_αίτηση_κοκ"
"Γίνεται online η αίτηση για θέματα Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Δεν βλέπουμε βγαίνοντας από το στενό, θέλουμε καθρέφτη.","γενική_αίτηση_κοκ"
"Θέλει παράβολο η αίτηση Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Μπορούμε να ζητήσουμε τη σήμανση όλοι οι κάτοικοι του δρόμου μαζί;","γενική_αίτηση_κοκ"
"Θέλω διάβαση πεζών μπροστά στο σχολείο.","γενική_αίτηση_κοκ"
"Ήρθα και μου είπαν ότι λείπει χαρτί για την αίτηση Κ.Ο.Κ.","γενική_αίτηση_κοκ"
"Ποιος αποφασίζει τελικά για την αίτηση Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Μπαίνουν φορτηγά στο στενό και το χαλάνε, θέλω απαγόρευση.","γενική_αίτηση_κοκ"
"Θέλω κολονάκια να μην παρκάρουν στο πεζοδρόμιο.","γενική_αίτηση_κοκ"
"Πόσο γρήγορα βγαίνει απάντηση για την αίτηση Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Μου απέρριψαν το κυκλοφοριακό αίτημα, τι κάνω τώρα;","γενική_αίτηση_κοκ"
"Θα έρθει κανείς να δει τον δρόμο για τη σήμανση;","γενική_αίτηση_κοκ"
"Από πού κατεβάζω το έντυπο της αίτησης Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Θέλω να μπει πινακίδα στοπ στη διασταύρωση.","γενική_αίτηση_κοκ"
"Βιάζομαι, γίνονται τροχαία κάθε βδομάδα σε αυτή τη γωνία.","γενική_αίτηση_κοκ"
"Πρέπει να επισυνάψω φωτογραφία στην αίτηση Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Πάει στην επιτροπή η αίτηση Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Θέλω απαγόρευση στάθμευσης στη γωνία του δρόμου.","γενική_αίτηση_κοκ"
"Ποιος υπογράφει την αίτηση Κ.Ο.Κ.;","γενική_αίτηση_κοκ"
"Θέλω να κάνω καταγγελία στη δημοτική αστυνομία.","καταγγελία_άλλα_θέματα"
"Πού υποβάλλω καταγγελία για άλλα θέματα;","καταγγελία_άλλα_θέματα"
"Ποια δικαιολογητικά χρειάζονται για την καταγγελία;","καταγγελία_άλλα_θέματα"
"Γίνεται ηλεκτρονικά η καταγγελία στον Δήμο;","καταγγελία_άλλα_θέματα"
"Η καταγγελία μου αφορά θόρυβο από κατάστημα.","καταγγελία_άλλα_θέματα"
"Ποιο τμήμα εξετάζει τις καταγγελίες πολιτών;","καταγγελία_άλλα_θέματα"
"Μπορώ να κάνω ανώνυμη καταγγελία;","καταγγελία_άλλα_θέματα"
"Πόσο καιρό παίρνει η εξέταση της καταγγελίας;","καταγγελία_άλλα_θέματα"
"Η καταγγελία αφορά τραπεζοκαθίσματα στο πεζοδρόμιο.","καταγγελία_άλλα_θέματα"
"Ποιος υπογράφει την καταγγελία;","καταγγελία_άλλα_θέματα"
"Χρειάζονται φωτογραφίες για την καταγγελία;","καταγγελία_άλλα_θέματα"
"Έκανα καταγγελία και δεν έγινε τίποτα.","καταγγελία_άλλα_θέματα"
"Η καταγγελία αφορά μουσική μετά τις δώδεκα.","καταγγελία_άλλα_θέματα"
"Πώς ενημερώνομαι για την πορεία της καταγγελίας;","καταγγελία_άλλα_θέματα"
"Μπορώ να κάνω καταγγελία για παράνομη διαφήμιση;","καταγγελία_άλλα_θέματα"
"Πού βρίσκω το έντυπο της καταγγελίας;","καταγγελία_άλλα_θέματα"
"Η καταγγελία αφορά κατάστημα που δεν τηρεί το ωράριο.","καταγγελία_άλλα_θέματα"
"Χρειάζεται παράβολο για την καταγγελία;","καταγγελία_άλλα_θέματα"
"Πόσες καταγγελίες μπορώ να κάνω;","καταγγελία_άλλα_θέματα"
"Η καταγγελία μου αφορά κατάληψη κοινόχρηστου χώρου.","καταγγελία_άλλα_θέματα"
"Ποιος ελέγχει μετά την καταγγελία;","καταγγελία_άλλα_θέματα"
"Γίνεται τηλεφωνικά η καταγγελία;","καταγγελία_άλλα_θέματα"
"Η καταγγελία αφορά σκουπίδια έξω από κατάστημα.","καταγγελία_άλλα_θέματα"
"Θα με ειδοποιήσετε για το αποτέλεσμα της καταγγελίας;","καταγγελία_άλλα_θέματα"
"Μπορεί να γίνει καταγγελία από πολλούς κατοίκους μαζί;","καταγγελία_άλλα_θέματα"
"Η καταγγελία αφορά παράνομη τοποθέτηση πινακίδας.","καταγγελία_άλλα_θέματα"
"Πόσο γρήγορα ενεργείτε μετά από καταγγελία;","καταγγελία_άλλα_θέματα"
"Χρειάζεται να δώσω τα στοιχεία μου στην καταγγελία;","καταγγελία_άλλα_θέματα"
"Η καταγγελία αφορά όχημα που εμποδίζει την είσοδο.","καταγγελία_άλλα_θέματα"
"Ζητώ έλεγχο μετά την καταγγελία μου.","καταγγελία_άλλα_θέματα"
"Η καταγγελία αφορά κατάστημα που πουλάει έξω από τον χώρο του.","καταγγελία_άλλα_θέματα"
"Ποια στοιχεία πρέπει να αναφέρω στην καταγγελία;","καταγγελία_άλλα_θέματα"
"Έκανα καταγγελία πριν έναν μήνα και περιμένω.","καταγγελία_άλλα_θέματα"
"Μπορώ να ανακαλέσω την καταγγελία μου;","καταγγελία_άλλα_θέματα"
"Η καταγγελία θα φτάσει στον καταγγελλόμενο;","καταγγελία_άλλα_θέματα"
"Θέλω να αναφέρω πρόβλημα στη δημοτική αστυνομία.","καταγγελία_άλλα_θέματα"
"Πού δηλώνω παράπονο για κατάστημα της γειτονιάς;","καταγγελία_άλλα_θέματα"
"Ποια στοιχεία χρειάζονται για να γίνει έλεγχος σε κατάστημα;","καταγγελία_άλλα_θέματα"
"Γίνεται ηλεκτρονικά η αναφορά στη δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Έχω θόρυβο από μπαρ κάθε βράδυ.","καταγγελία_άλλα_θέματα"
"Ποιο τμήμα ελέγχει τα καταστήματα;","καταγγελία_άλλα_θέματα"
"Μπορώ να αναφέρω το κατάστημα χωρίς να δώσω το όνομά μου;","καταγγελία_άλλα_θέματα"
"Πόσο καιρό παίρνει ο έλεγχος στο κατάστημα;","καταγγελία_άλλα_θέματα"
"Το κατάστημα έχει βγάλει τραπεζοκαθίσματα στο πεζοδρόμιο.","καταγγελία_άλλα_θέματα"
"Ποιος υπογράφει την αναφορά προς τη δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Χρειάζονται φωτογραφίες για την αναφορά;","καταγγελία_άλλα_θέματα"
"Ανέφερα το πρόβλημα στη δημοτική αστυνομία και δεν έγινε τίποτα.","καταγγελία_άλλα_θέματα"
"Παίζει μουσική μετά τις δώδεκα το μαγαζί.","καταγγελία_άλλα_θέματα"
"Πώς ενημερώνομαι για την πορεία της αναφοράς;","καταγγελία_άλλα_θέματα"
"Μπορώ να αναφέρω παράνομη διαφήμιση σε κολόνα;","καταγγελία_άλλα_θέματα"
"Πού βρίσκω το έντυπο της αναφοράς;","καταγγελία_άλλα_θέματα"
"Το κατάστημα λειτουργεί εκτός ωραρίου.","καταγγελία_άλλα_θέματα"
"Χρειάζεται παράβολο για την αναφορά;","καταγγελία_άλλα_θέματα"
"Πόσες αναφορές μπορώ να κάνω στη δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Έχουν πιάσει τον κοινόχρηστο χώρο με εμπορεύματα.","καταγγελία_άλλα_θέματα"
"Ποιος κάνει τον έλεγχο μετά την αναφορά;","καταγγελία_άλλα_θέματα"
"Γίνεται τηλεφωνικά η αναφορά στη δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Το μαγαζί αφήνει σκουπίδια στον δρόμο.","καταγγελία_άλλα_θέματα"
"Θα με ειδοποιήσετε για το αποτέλεσμα του ελέγχου;","καταγγελία_άλλα_θέματα"
"Μπορούμε πολλοί κάτοικοι να αναφέρουμε μαζί τον θόρυβο;","καταγγελία_άλλα_θέματα"
"Έβαλαν πινακίδα παράνομα στο πεζοδρόμιο.","καταγγελία_άλλα_θέματα"
"Πόσο γρήγορα ενεργεί η δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Χρειάζεται να δώσω τα στοιχεία μου στη δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Ένα όχημα εμποδίζει την είσοδο της πολυκατοικίας.","καταγγελία_άλλα_θέματα"
"Ζητώ έλεγχο από τη δημοτική αστυνομία.","καταγγελία_άλλα_θέματα"
"Το κατάστημα πουλάει έξω από τον χώρο του.","καταγγελία_άλλα_θέματα"
"Ποια στοιχεία πρέπει να αναφέρω στη δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Το ανέφερα πριν έναν μήνα στη δημοτική αστυνομία και περιμένω.","καταγγελία_άλλα_θέματα"
"Μπορώ να αποσύρω την αναφορά μου;","καταγγελία_άλλα_θέματα"
"Θα μάθει ο ιδιοκτήτης του καταστήματος ποιος τον ανέφερε;","καταγγελία_άλλα_θέματα"
"Θέλω να κάνω καταγγελία, πού πάω;","καταγγελία_άλλα_θέματα"
"Ρε παιδιά, το μαγαζί από κάτω μας τρελαίνει με τη μουσική.","καταγγελία_άλλα_θέματα"
"Γίνεται ανώνυμη η καταγγελία;","καταγγελία_άλλα_θέματα"
"Έχουν πιάσει όλο το πεζοδρόμιο με τραπέζια.","καταγγελία_άλλα_θέματα"
"Ποιον καλώ για τη δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Έκανα καταγγελία και δεν ήρθε κανείς.","καταγγελία_άλλα_θέματα"
"Δεν κοιμόμαστε από τον θόρυβο, κάντε κάτι.","καταγγελία_άλλα_θέματα"
"Πόσο θα περιμένω μετά την καταγγελία;","καταγγελία_άλλα_θέματα"
"Γίνεται online η καταγγελία;","καταγγελία_άλλα_θέματα"
"Θέλω να στείλω φωτογραφίες με την καταγγελία.","καταγγελία_άλλα_θέματα"
"Θα μάθει ο μαγαζάτορας ότι τον κατήγγειλα;","καταγγελία_άλλα_θέματα"
"Πείτε μου τι χρειάζεται η καταγγελία.","καταγγελία_άλλα_θέματα"
"Πουλάνε στον δρόμο χωρίς άδεια, θέλω να το καταγγείλω.","καταγγελία_άλλα_θέματα"
"Το μαγαζί δουλεύει μέχρι τις τρεις το πρωί.","καταγγελία_άλλα_θέματα"
"Ήρθα και μου είπαν ότι θέλει άλλο έντυπο για την καταγγελία.","καταγγελία_άλλα_θέματα"
"Πόσο γρήγορα έρχεται η δημοτική αστυνομία;","καταγγελία_άλλα_θέματα"
"Μας έκλεισαν την είσοδο με τα εμπορεύματα του καταστήματος.","καταγγελία_άλλα_θέματα"
"Μπορώ να πάρω πίσω την καταγγελία μου;","καταγγελία_άλλα_θέματα"
"Έβαλαν αφίσες παντού παράνομα, το καταγγέλλω;","καταγγελία_άλλα_θέματα"
"Θα μου πείτε τι έγινε με την καταγγελία;","καταγγελία_άλλα_θέματα"
"Το ζητήσαμε όλη η πολυκατοικία με καταγγελία και τίποτα.","καταγγελία_άλλα_θέματα"
"Πόσες φορές πρέπει να το καταγγείλω;","καταγγελία_άλλα_θέματα"
"Θέλει παράβολο η καταγγελία;","καταγγελία_άλλα_θέματα"
"Πετάνε τα σκουπίδια τους στον δρόμο, θέλω έλεγχο.","καταγγελία_άλλα_θέματα"
"Ένα αμάξι μας κλείνει το γκαράζ, ποιον καταγγέλλω;","καταγγελία_άλλα_θέματα"
"Από πού κατεβάζω το έντυπο της καταγγελίας;","καταγγελία_άλλα_θέματα"
"Πρέπει να δώσω το όνομά μου στην καταγγελία;","καταγγελία_άλλα_θέματα"
"Βιάζομαι, γίνεται χαμός με τον θόρυβο κάθε Σαββατοκύριακο.","καταγγελία_άλλα_θέματα"
"Ποιος θα έρθει να ελέγξει το κατάστημα;","καταγγελία_άλλα_θέματα"
"Καταγγελία θέλω να κάνω, όχι αίτηση.","καταγγελία_άλλα_θέματα"
