"text","intent"
"Θα σοβατίσουμε την πρόσοψη, τι άδεια χρειάζεται;","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Πόσο κάνει η άδεια για μια βδομάδα ικριώματα;","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Μας έκλεισαν την είσοδο με τη σκαλωσιά.","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Ο μάστορας θέλει να στήσει σκαλωσιά αύριο, προλαβαίνω άδεια;","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Έβγαλα άδεια για ικριώματα αλλά θέλω κι άλλες μέρες.","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Ποιος ελέγχει αν η σκαλωσιά είναι ασφαλής;","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Άφησαν τα ικριώματα και εξαφανίστηκαν.","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Χρειάζεται δίχτυ πάνω στη σκαλωσιά;","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Πόσο τέλος πληρώνω για σκαλωσιά στην πλατεία;","αίτηση_προσωρινής_χρήσης_οδοστρώματος_πεζοδρομίου"
"Θέλω άδεια για τοποθέτηση κάδου μπάζων στο οδόστρωμα.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πού κάνω αίτηση για κάδο οικοδομικών υπολειμμάτων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποια δικαιολογητικά χρειάζονται για κάδο μπάζων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο κοστίζει η άδεια για κάδο μπάζων στον δρόμο;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσες μέρες μπορεί να μείνει ο κάδος με τα μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Μπορώ να βάλω κάδο μπάζων μπροστά στην πολυκατοικία;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιος εγκρίνει την τοποθέτηση κάδου μπάζων σε οδόστρωμα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θέλω παράταση για τον κάδο των μπάζων.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Υπάρχει πρόστιμο για κάδο μπάζων χωρίς άδεια;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο κάδος με τα οικοδομικά υλικά θα πιάσει μία θέση στάθμευσης.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιο τμήμα δίνει άδεια για κάδο οικοδομικών υλικών;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζεται σήμανση ο κάδος μπάζων τη νύχτα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Γίνεται ηλεκτρονική αίτηση για κάδο μπάζων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο πριν πρέπει να ζητήσω άδεια για τον κάδο των μπάζων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο κάδος με τα μπάζα εμποδίζει την κυκλοφορία.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Μπορεί η εταιρεία μεταφοράς να βγάλει την άδεια κάδου;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ζητώ άδεια κάδου μπάζων για ανακαίνιση διαμερίσματος.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο τέλος πληρώνω για τον κάδο ανά ημέρα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο κάδος με τα μπάζα έμεινε μετά το τέλος των εργασιών.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζομαι άδεια για κάδο οικοδομικών υλικών σε πεζόδρομο;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιος ελέγχει αν ο κάδος μπάζων είναι σωστά τοποθετημένος;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πώς δηλώνω την απομάκρυνση του κάδου με τα μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο γείτονας έβαλε κάδο μπάζων χωρίς άδεια στον δρόμο.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Τι μέγεθος κάδου μπάζων επιτρέπεται στο οδόστρωμα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζεται ασφάλιση για τον κάδο των οικοδομικών υλικών;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο κάδος με τα μπάζα ξεχειλίζει, ποιος τον αδειάζει;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Μπορώ να αλλάξω θέση στον κάδο μπάζων μετά την άδεια;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο διαρκεί η έγκριση για τον κάδο οικοδομικών υπολειμμάτων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ζητώ ανανέωση της άδειας κάδου για άλλη μια εβδομάδα.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο κάδος με τα μπάζα πρέπει να είναι σκεπασμένος;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιος ευθύνεται αν ο κάδος μπάζων χαλάσει την άσφαλτο;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζομαι άδεια κάδου μπάζων και για μία μέρα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο κάδος οικοδομικών υλικών θα μπει σε στενό δρόμο, γίνεται;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πληρώνω τέλος κατάληψης για τον κάδο των μπάζων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πώς ζητάω άδεια κάδου μπάζων για κατεδάφιση;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θέλω να αφήσω μπάζα στον δρόμο κατά την ανακαίνιση.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πού ζητάω άδεια για οικοδομικά υπολείμματα στο οδόστρωμα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο κοστίζει να πιάσω θέση στάθμευσης για τα μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιος εγκρίνει την κατάληψη οδοστρώματος για μπάζα ανακαίνισης;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Τα μπάζα θα μείνουν τρεις μέρες στον δρόμο.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζεται έγκριση για κοντέινερ οικοδομικών υλικών;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποια δικαιολογητικά θέλει η κατάληψη οδοστρώματος για μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Το φορτηγό θα αφήσει τα μπάζα μπροστά στην είσοδο.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο τέλος πληρώνω για κατάληψη του δρόμου με μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Υπάρχει πρόστιμο για μπάζα στον δρόμο χωρίς άδεια;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιο τμήμα δίνει έγκριση για κατάληψη οδοστρώματος με μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζεται σήμανση γύρω από τα οικοδομικά υλικά;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θέλω παράταση για την κατάληψη του δρόμου με τα μπάζα.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο εργολάβος ζητάει έγγραφο για τα μπάζα της ανακαίνισης.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Μπορώ να κλείσω μία θέση στάθμευσης για τα μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο νωρίτερα κάνω την αίτηση για τα οικοδομικά υπολείμματα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Τα οικοδομικά υπολείμματα εμποδίζουν τη διέλευση.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιος μαζεύει τα μπάζα όταν τελειώσουν οι εργασίες;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Γίνεται ηλεκτρονικά η αίτηση κατάληψης οδοστρώματος για μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζεται ασφάλιση για την κατάληψη του δρόμου με μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Το κοντέινερ με τα μπάζα θα μπει σε στενό δρόμο, επιτρέπεται;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πώς δηλώνω ότι απομακρύνθηκαν τα οικοδομικά υλικά;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο γείτονας άφησε μπάζα στον δρόμο χωρίς έγκριση.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο διαρκεί η έγκριση κατάληψης οδοστρώματος για μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ζητώ ανανέωση της έγκρισης για τα μπάζα άλλη μια εβδομάδα.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πρέπει να είναι σκεπασμένα τα οικοδομικά υπολείμματα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιος ευθύνεται αν καταστραφεί η άσφαλτος από τα μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζομαι έγκριση για τα μπάζα ακόμα και για μία ημέρα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πληρώνω τέλος κατάληψης για τα μπάζα της ανακαίνισης;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιος ελέγχει τη σωστή τοποθέτηση των οικοδομικών υλικών;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θέλω να μεταφέρω τα μπάζα σε άλλη θέση στον δρόμο.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Η κατεδάφιση θα βγάλει πολλά μπάζα, τι άδεια χρειάζομαι;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο κοστίζει η παράταση της κατάληψης για τα μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Τα μπάζα ξεχειλίζουν και πέφτουν στον δρόμο.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιες ώρες επιτρέπεται η φόρτωση των οικοδομικών υλικών;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ρε παιδιά, θέλω να βάλω κάδο για μπάζα, τι κάνω;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο κοστίζει ο κάδος μπάζων στον δρόμο για μια βδομάδα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Κάνω ανακαίνιση, πού βάζω τα μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θα φάω πρόστιμο αν αφήσω τον κάδο μπάζων χωρίς χαρτί;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο εργολάβος λέει να βγάλω εγώ την άδεια για τον κάδο μπάζων.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο κάνει να βγει η άδεια για τον κάδο των μπάζων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο γείτονας έχει κάδο με μπάζα μήνες και κανείς δεν λέει τίποτα.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Μου πήρε ο κάδος με τα μπάζα τη θέση παρκαρίσματος.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πού πάω για την άδεια του κάδου μπάζων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Τα μπάζα ξεχύθηκαν στον δρόμο, ποιος τα μαζεύει;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θέλω τον κάδο μπάζων δύο μέρες μόνο, θέλει άδεια;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πείτε μου τι χαρτιά χρειάζεται ο κάδος με τα μπάζα.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Έληξε η άδεια και ο κάδος μπάζων είναι ακόμα εκεί.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Μπορώ να βάλω τον κάδο με τα μπάζα πιο μπροστά;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο θα περιμένω για την έγκριση του κάδου μπάζων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο κάδος με τα μπάζα κλείνει τον μισό δρόμο.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θέλω παράταση για τον κάδο μπάζων, γίνεται;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιον ρωτάω για τα μπάζα στον δρόμο;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Άφησαν τον κάδο με τα μπάζα και εξαφανίστηκαν.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Χρειάζεται φανάρι πάνω στον κάδο μπάζων τη νύχτα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θα κατεδαφίσω τοίχο, χρειάζομαι κάδο μπάζων και άδεια.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Πόσο πληρώνω για κατάληψη με τον κάδο των μπάζων;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ο κάδος μπάζων χάλασε την άσφαλτο, ποιος πληρώνει;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Μπορεί να έρθει το φορτηγό να πάρει τον κάδο με τα μπάζα;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Δεν χωράει ο κάδος μπάζων στο στενό μας.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Έβαλα κάδο μπάζων χωρίς να ξέρω ότι θέλει άδεια.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Ποιος ελέγχει αν ο κάδος με τα μπάζα μπήκε σωστά;","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
"Θέλω να αλλάξω μέρα για τον κάδο των μπάζων.","άδεια_κάδου_οικοδομικών_υπολειμμάτων"
