"text","intent"
"Ζητώ εγγραφή στα μητρώα μετά την ελληνική ιθαγένεια.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποιος υπογράφει την αίτηση εγγραφής μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μετά την ιθαγένεια βγάζω ελληνική ταυτότητα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται ορκωμοσία για την ελληνική ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πού δημοσιεύεται η απόφαση απόκτησης ιθαγένειας;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Η ιθαγένεια των τέκνων δηλώνεται ξεχωριστά;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποια πιστοποιητικά χρειάζονται μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Έκανα αίτηση εγγραφής μετά την ιθαγένεια και περιμένω.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μπορεί δικηγόρος να καταθέσει τα χαρτιά για την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσο ισχύει η απόφαση ιθαγένειας για την εγγραφή;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται ληξιαρχική πράξη γέννησης για την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Η εγγραφή μετά την ιθαγένεια γίνεται σε ποιον δήμο;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Απέκτησε ιθαγένεια λόγω φοίτησης σε ελληνικό σχολείο.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποια στοιχεία καταχωρούνται μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται διαβατήριο για την εγγραφή μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσα χρόνια φοίτησης απαιτούνται για την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Η σύζυγός μου απέκτησε ιθαγένεια, εγγράφεται μαζί μου;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πώς ενημερώνεται το μητρώο μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ζητώ πιστοποιητικό μετά την εγγραφή λόγω ιθαγένειας.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποιος ελέγχει τα δικαιολογητικά για την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Υπάρχει προθεσμία για την εγγραφή μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πολιτογραφήθηκα, πού εγγράφομαι τώρα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποια δικαιολογητικά χρειάζονται για εγγραφή αλλοδαπού στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Το παιδί μου γεννήθηκε εδώ και φοίτησε σε ελληνικό σχολείο.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μετά την πολιτογράφηση τι διαδικασία ακολουθώ;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πού καταχωρούνται τα στοιχεία μου μετά την πολιτογράφηση;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται επικυρωμένη μετάφραση των ξενόγλωσσων εγγράφων;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσο καιρό παίρνει η καταχώρηση στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποιο τμήμα αναλαμβάνει την εγγραφή αλλοδαπών;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Έγινε δημοσίευση στο ΦΕΚ, τι κάνω μετά;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται ορκωμοσία πριν την εγγραφή στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσο κοστίζει η καταχώρηση στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Το τέκνο εγγράφεται ξεχωριστά ή μαζί μου;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Απαιτείται πιστοποιητικό γέννησης από τη χώρα προέλευσης;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποιος υπογράφει την αίτηση εγγραφής για ανήλικο τέκνο;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Γίνεται ηλεκτρονικά η καταχώρηση στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μετά την πολιτογράφηση μπορώ να βγάλω ταυτότητα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται διαβατήριο για την καταχώρηση στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Σε ποιον δήμο εγγράφομαι μετά την πολιτογράφηση;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσα χρόνια φοίτησης απαιτούνται για το τέκνο;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Έκανα αίτηση και περιμένω την καταχώρηση στα μητρώα.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μπορεί δικηγόρος να καταθέσει τα δικαιολογητικά για την εγγραφή;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποια στοιχεία καταχωρούνται στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται άδεια διαμονής για τη διαδικασία εγγραφής;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Η σύζυγός μου πολιτογραφήθηκε επίσης, τι κάνουμε;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πότε ενημερώνεται το μητρώο αρρένων μετά την πολιτογράφηση;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ζητώ πιστοποιητικό μετά την καταχώρηση στα μητρώα.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Υπάρχει προθεσμία μετά τη δημοσίευση της απόφασης στο ΦΕΚ;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποιος ελέγχει τα ξενόγλωσσα έγγραφα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται apostille στα πιστοποιητικά από τη χώρα μου;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μετά την καταχώρηση αλλάζει το επώνυμό μου;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Το τέκνο γεννήθηκε στην Ελλάδα από αλλοδαπούς γονείς.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πώς αποδεικνύω τη συνεχή φοίτηση του παιδιού;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται βεβαίωση από το σχολείο για τη φοίτηση;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσο διαρκεί όλη η διαδικασία εγγραφής αλλοδαπού;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποιος με ενημερώνει όταν ολοκληρωθεί η καταχώρηση;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πήρα την ελληνική ιθαγένεια, τι κάνω τώρα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ρε παιδιά, πού γράφομαι μετά την πολιτογράφηση;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Το παιδί μου γεννήθηκε εδώ, δικαιούται ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσα χαρτιά θέλει αυτή η εγγραφή στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Βγήκε το ΦΕΚ με την ιθαγένεια, πού πάω τώρα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσο θα κάτσω να περιμένω την εγγραφή στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μου ζητάνε μετάφραση για όλα τα χαρτιά της ιθαγένειας.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Θέλω να βγάλω ταυτότητα μετά την ιθαγένεια.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ο δικηγόρος λέει να πάω στον Δήμο για την πολιτογράφηση.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πού κάνω την ορκωμοσία για την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Το παιδί τελείωσε ελληνικό σχολείο, τι δικαιούται;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Γράφομαι στον δήμο που μένω ή αλλού μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πείτε μου τι χαρτιά θέλει η εγγραφή μετά την ιθαγένεια.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσο κάνει όλη η διαδικασία της πολιτογράφησης;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Η γυναίκα μου πήρε κι αυτή ιθαγένεια.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Χρειάζεται apostille στα πιστοποιητικά μου;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Έκανα αίτηση για την εγγραφή μου και δεν με πήρε κανείς.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Θα αλλάξει το επώνυμό μου μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Το τέκνο γράφεται μαζί μου ή χωριστά στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσα χρόνια φοίτησης θέλει για το παιδί;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μου λείπει ένα χαρτί από τη χώρα μου για την ιθαγένεια.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πότε θα μπω στα μητρώα επιτέλους;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Γίνεται όλο online η εγγραφή μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Ποιος μου λέει αν ολοκληρώθηκε η εγγραφή στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Έχω άδεια διαμονής, χρειάζεται ακόμα μετά την ιθαγένεια;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Θέλω πιστοποιητικό αφού γραφτώ στα μητρώα.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μπορεί να κάνει την εγγραφή κάποιος άλλος για μένα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Πόσο κοστίζει να γραφτώ στα μητρώα;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Μου είπαν ότι η εγγραφή θέλει διαβατήριο, ισχύει;","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Βαρέθηκα να τρέχω για την ιθαγένεια.","εγγραφή_αλλοδαπών_ελληνική_ιθαγένεια"
"Θέλω πιστοποιητικό πλησιέστερων συγγενών.","πλησιέστεροι_συγγενείς"
"Πού κάνω αίτηση για πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Ποια δικαιολογητικά χρειάζονται για πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Πόσο κοστίζει το πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Πόσο καιρό παίρνει η έκδοση πιστοποιητικού συγγενών;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό πλησιέστερων συγγενών χρειάζεται για κληρονομιά.","πλησιέστεροι_συγγενείς"
"Ποιος δικαιούται να ζητήσει πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Γίνεται ηλεκτρονικά το πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Ποιο τμήμα εκδίδει το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Χρειάζονται μάρτυρες για το πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Πόσο ισχύει το πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Μπορεί δικηγόρος να ζητήσει πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό συγγενών χρειάζεται για αποδοχή κληρονομιάς.","πλησιέστεροι_συγγενείς"
"Χρειάζεται ληξιαρχική πράξη θανάτου για το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Ποια στοιχεία αναγράφει το πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Ζητώ πιστοποιητικό συγγενών για τη συμβολαιογράφο.","πλησιέστεροι_συγγενείς"
"Πόσα αντίγραφα πιστοποιητικού συγγενών μπορώ να πάρω;","πλησιέστεροι_συγγενείς"
"Ο θανών ήταν δημότης άλλου δήμου, ποιος εκδίδει το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Χρειάζεται υπεύθυνη δήλωση για το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό πλησιέστερων συγγενών εκδίδεται αυθημερόν;","πλησιέστεροι_συγγενείς"
"Μπορώ να πάρω πιστοποιητικό συγγενών μέσω ΚΕΠ;","πλησιέστεροι_συγγενείς"
"Ποιοι θεωρούνται πλησιέστεροι συγγενείς;","πλησιέστεροι_συγγενείς"
"Χρειάζομαι πιστοποιητικό συγγενών για σύνταξη.","πλησιέστεροι_συγγενείς"
"Πώς παραλαμβάνω το πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Έκανα αίτηση για πιστοποιητικό συγγενών και δεν ήρθε.","πλησιέστεροι_συγγενείς"
"Χρειάζεται παράβολο για το πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό συγγενών ζητείται από την τράπεζα.","πλησιέστεροι_συγγενείς"
"Ποιος υπογράφει το πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Χρειάζεται αυτοπρόσωπη παρουσία για το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό συγγενών περιλαμβάνει και τα εγγόνια;","πλησιέστεροι_συγγενείς"
"Ζητώ πιστοποιητικό πλησιέστερων συγγενών για δικαστική χρήση.","πλησιέστεροι_συγγενείς"
"Αν δεν υπάρχουν άλλοι συγγενείς τι γράφει το πιστοποιητικό;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό πλησιέστερων συγγενών στέλνεται ταχυδρομικώς;","πλησιέστεροι_συγγενείς"
"Χρειάζομαι πιστοποιητικό συγγενών για μεταβίβαση οχήματος.","πλησιέστεροι_συγγενείς"
"Πόσο γρήγορα εκδίδεται το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Χρειάζομαι χαρτί που δείχνει ποιοι είναι οι κληρονόμοι.","πλησιέστεροι_συγγενείς"
"Πέθανε ο πατέρας μου, τι πιστοποιητικό χρειάζομαι;","πλησιέστεροι_συγγενείς"
"Η συμβολαιογράφος ζητάει έγγραφο για την κληρονομιά.","πλησιέστεροι_συγγενείς"
"Ποια δικαιολογητικά θέλει το πιστοποιητικό για κληρονόμους;","πλησιέστεροι_συγγενείς"
"Χρειάζεται ληξιαρχική πράξη θανάτου για την αίτηση;","πλησιέστεροι_συγγενείς"
"Πόσο κοστίζει το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Ποιο τμήμα εκδίδει το πιστοποιητικό για τους κληρονόμους;","πλησιέστεροι_συγγενείς"
"Χρειάζονται μάρτυρες για την αίτηση κληρονομιάς;","πλησιέστεροι_συγγενείς"
"Πόσο ισχύει το πιστοποιητικό για την κληρονομιά;","πλησιέστεροι_συγγενείς"
"Μπορεί δικηγόρος να ζητήσει το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Το ζητάει η τράπεζα για τον λογαριασμό του θανόντος.","πλησιέστεροι_συγγενείς"
"Ο θανών ήταν δημότης άλλου δήμου.","πλησιέστεροι_συγγενείς"
"Γίνεται ηλεκτρονικά η αίτηση για το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Χρειάζεται υπεύθυνη δήλωση για το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Πόσα αντίγραφα του πιστοποιητικού κληρονόμων μπορώ να πάρω;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό κληρονόμων εκδίδεται αυθημερόν;","πλησιέστεροι_συγγενείς"
"Μπορώ να ζητήσω το πιστοποιητικό κληρονόμων από ΚΕΠ;","πλησιέστεροι_συγγενείς"
"Το χρειάζομαι για την αποδοχή κληρονομιάς.","πλησιέστεροι_συγγενείς"
"Ποιος υπογράφει το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Χρειάζεται αυτοπρόσωπη παρουσία για το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Περιλαμβάνει και τα εγγόνια του θανόντος;","πλησιέστεροι_συγγενείς"
"Το χρειάζομαι για σύνταξη χηρείας.","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό κληρονόμων στέλνεται ταχυδρομικώς;","πλησιέστεροι_συγγενείς"
"Χρειάζεται παράβολο για το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Το χρειάζομαι για μεταβίβαση αυτοκινήτου του θανόντος.","πλησιέστεροι_συγγενείς"
"Έκανα αίτηση για το πιστοποιητικό κληρονόμων και δεν πήρα απάντηση.","πλησιέστεροι_συγγενείς"
"Ποια στοιχεία γράφει μέσα το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Χρειάζομαι το πιστοποιητικό κληρονόμων για δικαστική χρήση.","πλησιέστεροι_συγγενείς"
"Πόσο γρήγορα εκδίδεται το πιστοποιητικό κληρονόμων;","πλησιέστεροι_συγγενείς"
"Αν ο θανών δεν είχε παιδιά τι γίνεται;","πλησιέστεροι_συγγενείς"
"Ο θανών ζούσε στο εξωτερικό, τι κάνω;","πλησιέστεροι_συγγενείς"
"Χρειάζεται πιστοποιητικό εγγυτέρων από άλλον δήμο;","πλησιέστεροι_συγγενείς"
"Πώς αποδεικνύω τη σχέση μου με τον θανόντα;","πλησιέστεροι_συγγενείς"
"Το ζητάει η εφορία για τη δήλωση κληρονομιάς.","πλησιέστεροι_συγγενείς"
"Ποιος μπορεί να υποβάλει την αίτηση για τους κληρονόμους;","πλησιέστεροι_συγγενείς"
"Πέθανε ο πατέρας μου, θέλω το πιστοποιητικό συγγενών.","πλησιέστεροι_συγγενείς"
"Ρε παιδιά, πού βγάζω πιστοποιητικό πλησιέστερων συγγενών;","πλησιέστεροι_συγγενείς"
"Μου το ζητάει ο συμβολαιογράφος για την κληρονομιά.","πλησιέστεροι_συγγενείς"
"Πόσο κάνει αυτό το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Θέλει μάρτυρες το πιστοποιητικό συγγενών ή όχι;","πλησιέστεροι_συγγενείς"
"Πόσο θα περιμένω για το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Πάω στο ΚΕΠ ή στον Δήμο για το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Μπορεί ο δικηγόρος να πάρει το πιστοποιητικό κληρονόμων για μένα;","πλησιέστεροι_συγγενείς"
"Ο μπαμπάς ήταν γραμμένος σε άλλο χωριό, τι κάνω για την κληρονομιά;","πλησιέστεροι_συγγενείς"
"Το θέλω για την τράπεζα του θανόντος, βιάζομαι.","πλησιέστεροι_συγγενείς"
"Θέλω τρία αντίγραφα του πιστοποιητικού συγγενών.","πλησιέστεροι_συγγενείς"
"Την ίδια μέρα δίνετε το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Πρέπει να έρθω εγώ ή στέλνω κάποιον για το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Τι χαρτιά χρειάζομαι για το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Ποιοι μετράνε ως πλησιέστεροι συγγενείς;","πλησιέστεροι_συγγενείς"
"Έκανα αίτηση για το πιστοποιητικό συγγενών και δεν με πήραν.","πλησιέστεροι_συγγενείς"
"Το θέλω για να μεταβιβάσω το αυτοκίνητο του θανόντος.","πλησιέστεροι_συγγενείς"
"Θέλει παράβολο το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Μπαίνουν και τα εγγόνια μέσα στο πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Η μάνα μου πέθανε στο εξωτερικό, τι κάνω για την κληρονομιά;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό συγγενών το θέλω για τη σύνταξη χηρείας.","πλησιέστεροι_συγγενείς"
"Πείτε μου τι χρειάζεται το πιστοποιητικό κληρονόμων και τελειώνουμε.","πλησιέστεροι_συγγενείς"
"Γίνεται online το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Μου είπαν ότι θέλει ληξιαρχική πράξη θανάτου, ισχύει;","πλησιέστεροι_συγγενείς"
"Πόσο ισχύει αυτό το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Το πιστοποιητικό συγγενών το στέλνετε στο σπίτι;","πλησιέστεροι_συγγενείς"
"Δεν έχουμε άλλους συγγενείς, τι γράφει τότε;","πλησιέστεροι_συγγενείς"
"Ήρθα για το πιστοποιητικό συγγενών και μου είπαν ότι λείπει χαρτί.","πλησιέστεροι_συγγενείς"
"Το ζητάει η εφορία για την κληρονομιά.","πλησιέστεροι_συγγενείς"
"Βιάζομαι, μπορεί να βγει σήμερα το πιστοποιητικό συγγενών;","πλησιέστεροι_συγγενείς"
"Θέλω πιστοποιητικό εντοπιότητας για διορισμό εκπαιδευτικού.","πιστοποιητικό_εντοπιότητας"
"Πού κάνω αίτηση για πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Ποια δικαιολογητικά χρειάζονται για πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Το πιστοποιητικό εντοπιότητας αφορά μόνο εκπαιδευτικούς;","πιστοποιητικό_εντοπιότητας"
"Πόσο κοστίζει το πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Πόσο καιρό παίρνει η έκδοση πιστοποιητικού εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Ποιο τμήμα εκδίδει το πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Γίνεται ηλεκτρονικά το πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Πόσο ισχύει το πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Τι διαφορά έχει η εντοπιότητα από τη βεβαίωση μόνιμης κατοικίας;","πιστοποιητικό_εντοπιότητας"
"Χρειάζομαι πιστοποιητικό εντοπιότητας για μετάθεση.","πιστοποιητικό_εντοπιότητας"
"Ποιος δικαιούται πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Χρειάζεται να είμαι δημότης για την εντοπιότητα;","πιστοποιητικό_εντοπιότητας"
"Ζητώ πιστοποιητικό εντοπιότητας για μοριοδότηση.","πιστοποιητικό_εντοπιότητας"
"Το πιστοποιητικό εντοπιότητας εκδίδεται αυθημερόν;","πιστοποιητικό_εντοπιότητας"
"Μπορεί άλλος να παραλάβει το πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Χρειάζεται υπεύθυνη δήλωση για την εντοπιότητα;","πιστοποιητικό_εντοπιότητας"
"Πόσα χρόνια απαιτούνται για την εντοπιότητα;","πιστοποιητικό_εντοπιότητας"
"Έκανα αίτηση για πιστοποιητικό εντοπιότητας και περιμένω.","πιστοποιητικό_εντοπιότητας"
"Ποια στοιχεία αναγράφει το πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Μπορώ να πάρω πιστοποιητικό εντοπιότητας από ΚΕΠ;","πιστοποιητικό_εντοπιότητας"
"Χρειάζεται παράβολο για το πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Το πιστοποιητικό εντοπιότητας ζητείται από το υπουργείο.","πιστοποιητικό_εντοπιότητας"
"Ποιος υπογράφει το πιστοποιητικό εντοπιότητας;","πιστοποιητικό_εντοπιότητας"
"Χρειάζομαι πιστοποιητικό εντοπιότητας για απόσπαση.","πιστοποιητικό_εντοπιότητας"
"Το πιστοποιητικό εντοπιότητας στέλνεται ταχυδρομικώς;","πιστοποιητικό_εντοπιότητας"
"Πόσα αντίγραφα εντοπιότητας μπορώ να πάρω;","πιστοποιητικό_εντοπιότητας"
"Χρειάζεται αυτοπρόσωπη παρουσία για την εντοπιότητα;","πιστοποιητικό_εντοπιότητας"
"Η εντοπιότητα μετράει στα μόρια διορισμού;","πιστοποιητικό_εντοπιότητας"
"Ζητώ πιστοποιητικό εντοπιότητας για αναπληρωτή.","πιστοποιητικό_εντοπιότητας"
