"text","intent"
"Η πρόσληψη προσωπικού δηλώνεται και στην Επιθεώρηση Εργασίας;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται κωδικούς TAXISnet η αίτηση πρόσληψης προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποιος υπογράφει την αίτηση για πρόσληψη προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Τι γίνεται αν κάνω πρόσληψη προσωπικού χωρίς έγκριση;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται βεβαίωση προϋπηρεσίας για την πρόσληψη προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Η έγκριση πρόσληψης προσωπικού αφορά και τους αναπληρωτές;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πώς δηλώνω αποχώρηση προσωπικού μετά την πρόσληψη;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται ιατρικό πιστοποιητικό πριν την πρόσληψη προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ζητώ έγκριση πρόσληψης προσωπικού για μαγείρισσα.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσο γρήγορα βγαίνει η έγκριση πρόσληψης προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποια στοιχεία υποβάλλονται για την πρόσληψη προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται αναγγελία πρόσληψης προσωπικού στον Δήμο;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Μπορώ να καταθέσω δικαιολογητικά πρόσληψης για πολλά άτομα μαζί;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Η πρόσληψη προσωπικού απαιτεί έλεγχο από τον Δήμο;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πού βρίσκω το έντυπο για την πρόσληψη προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται ανανέωση της έγκρισης πρόσληψης προσωπικού κάθε χρόνο;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Θέλω να καταθέσω δικαιολογητικά για νέο υπάλληλο στον παιδικό σταθμό.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποια χαρτιά χρειάζονται για να πάρω νηπιαγωγό στη μονάδα μου;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πού υποβάλλω τα δικαιολογητικά για το προσωπικό του βρεφονηπιακού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται ποινικό μητρώο για τους εργαζόμενους του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσο καιρό παίρνει η έγκριση για νέο εργαζόμενο στη μονάδα;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποιο τμήμα ελέγχει τα δικαιολογητικά του προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται πιστοποιητικό υγείας για τους εργαζόμενους της μονάδας;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Γίνεται ηλεκτρονικά η υποβολή για νέο εργαζόμενο του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσο κοστίζει η διαδικασία έγκρισης για το προσωπικό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Θέλω να πάρω βοηθό βρεφοκόμου στη μονάδα φροντίδας.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται σύμβαση εργασίας για την έγκριση του εργαζομένου;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποια πτυχία γίνονται δεκτά για τους εργαζόμενους του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Έκανα υποβολή για νέο εργαζόμενο και περιμένω απάντηση.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Μπορεί ο λογιστής να καταθέσει τα χαρτιά του εργαζομένου;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσα άτομα προσωπικού μπορώ να δηλώσω σε μία αίτηση;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Δηλώνεται και στην Επιθεώρηση Εργασίας ο νέος εργαζόμενος;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζονται κωδικοί TAXISnet για την αίτηση του προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποιος υπογράφει την αίτηση για τον εργαζόμενο του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Τι γίνεται αν ο εργαζόμενος ξεκινήσει χωρίς έγκριση;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται βεβαίωση προϋπηρεσίας για τον εργαζόμενο;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Αφορά και τους αναπληρωτές εργαζόμενους του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πώς δηλώνω ότι αποχώρησε εργαζόμενος από τη μονάδα;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται ιατρικό πιστοποιητικό για τη μαγείρισσα του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσο γρήγορα βγαίνει η έγκριση για το προσωπικό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποια στοιχεία υποβάλλονται για κάθε εργαζόμενο της μονάδας;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται αναγγελία στον Δήμο για νέο εργαζόμενο;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Μπορώ να καταθέσω χαρτιά για πολλούς εργαζόμενους μαζί;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Απαιτείται έλεγχος από τον Δήμο για το προσωπικό της μονάδας;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πού βρίσκω το έντυπο για τους εργαζόμενους του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται ανανέωση της έγκρισης κάθε χρόνο για το προσωπικό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ο βρεφονηπιακός μου σταθμός θέλει επιπλέον προσωπικό.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποια είναι η αναλογία εργαζομένων ανά παιδί στη μονάδα;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται πτυχίο βρεφονηπιοκόμου για τη θέση στον σταθμό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Η μονάδα πρέπει να ενημερώνει τον Δήμο για αλλαγές στο προσωπικό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πώς ελέγχεται η επάρκεια του προσωπικού στον παιδικό σταθμό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Θέλω να προσλάβω κοπέλα στον παιδικό σταθμό, τι χαρτιά θέλει;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ρε παιδιά, πού καταθέτω τα χαρτιά για την πρόσληψη προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσο κάνει να βγει η έγκριση πρόσληψης;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Μου ζητάνε ποινικό μητρώο για τη νηπιαγωγό.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Μπορώ να τη βάλω να δουλέψει στον σταθμό πριν την έγκριση;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσα χαρτιά θέλει για έναν εργαζόμενο;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ο λογιστής μου λέει να καταθέσω τα χαρτιά του προσωπικού στον Δήμο.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Θέλω βοηθό βρεφοκόμου, τι δικαιολογητικά χρειάζονται;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Έκανα την κατάθεση για το προσωπικό και δεν με πήρε κανείς.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Γίνεται online η αίτηση για το προσωπικό του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσο θα περιμένω για την έγκριση πρόσληψης;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πρέπει να έχει πτυχίο η κοπέλα που θα πάρω στον σταθμό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Χρειάζεται και ιατρικό για το προσωπικό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Μου έφυγε εργαζόμενη από τη μονάδα, πρέπει να το δηλώσω;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πείτε μου τι χαρτιά θέλει η πρόσληψη προσωπικού.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Θέλω να πάρω μαγείρισσα στον παιδικό σταθμό.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Μπορώ να δηλώσω τρεις εργαζόμενους μαζί;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Θα φάω πρόστιμο αν δεν κάνω την έγκριση πρόσληψης;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ήρθα και μου είπαν ότι λείπει χαρτί για τον εργαζόμενο.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Κάθε χρόνο ξανακάνω την ίδια διαδικασία για το προσωπικό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ποιος υπογράφει τα χαρτιά της πρόσληψης;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Θέλει κωδικούς TAXISnet η αίτηση για το προσωπικό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσα άτομα πρέπει να έχω ανά παιδί στον σταθμό;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Ο βρεφονηπιακός μου χρειάζεται κι άλλο προσωπικό.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Βιάζομαι, ανοίγει ο σταθμός και θέλω την έγκριση πρόσληψης.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Μου είπαν ότι θέλει βεβαίωση προϋπηρεσίας ο εργαζόμενος.","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πού βρίσκω το έντυπο κατάθεσης δικαιολογητικών προσωπικού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Δηλώνεται και στην Εργάνη ο νέος εργαζόμενος του σταθμού;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Πόσο κοστίζει η έγκριση πρόσληψης;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Έχω αναπληρώτρια στον σταθμό, θέλει κι αυτή έγκριση;","έγκριση_πρόσληψης_προσωπικού_μφπαδ"
"Θέλω αναθεώρηση της άδειας του παιδικού μου σταθμού.","αναθεώρηση_άδειας_μφπαδ"
"Πού κάνω αίτηση για αναθεώρηση άδειας λειτουργίας;","αναθεώρηση_άδειας_μφπαδ"
"Ποια δικαιολογητικά χρειάζονται για αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο κοστίζει η αναθεώρηση άδειας μονάδας προσχολικής αγωγής;","αναθεώρηση_άδειας_μφπαδ"
"Πότε απαιτείται αναθεώρηση της άδειας του σταθμού;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο καιρό παίρνει η αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξε ο αριθμός των παιδιών, χρειάζεται αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Ποιο τμήμα εγκρίνει την αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Γίνεται ηλεκτρονικά η αίτηση αναθεώρησης άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται νέα κάτοψη για την αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξε ο νόμιμος εκπρόσωπος, θέλει αναθεώρηση άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Η αναθεώρηση άδειας απαιτεί αυτοψία στη μονάδα;","αναθεώρηση_άδειας_μφπαδ"
"Ζητώ αναθεώρηση άδειας λόγω επέκτασης του σταθμού.","αναθεώρηση_άδειας_μφπαδ"
"Ποιος υπογράφει την αίτηση αναθεώρησης άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζονται κωδικοί TAXISnet για την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο ισχύει η άδεια μετά την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Έκανα αίτηση αναθεώρησης και περιμένω απάντηση.","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται πιστοποιητικό πυρασφάλειας για την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Η αναθεώρηση αφορά και αλλαγή διεύθυνσης της μονάδας;","αναθεώρηση_άδειας_μφπαδ"
"Μπορεί μηχανικός να καταθέσει την αίτηση αναθεώρησης;","αναθεώρηση_άδειας_μφπαδ"
"Τι γίνεται αν λειτουργώ χωρίς αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται νέο πιστοποιητικό καταλληλότητας για την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο γρήγορα βγαίνει η αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται αναθεώρηση της άδειας μετά από ανακαίνιση;","αναθεώρηση_άδειας_μφπαδ"
"Ποια στοιχεία αλλάζουν με την αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται παράβολο για την αναθεώρηση άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Ζητώ αναθεώρηση άδειας λόγω αλλαγής δυναμικότητας.","αναθεώρηση_άδειας_μφπαδ"
"Η αναθεώρηση γίνεται στο ίδιο τμήμα με την αρχική άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Πόσες φορές μπορώ να ζητήσω αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται βεβαίωση μηχανικού για την αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Μετά την αναθεώρηση εκδίδεται νέα άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Η αλλαγή ωραρίου απαιτεί αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Ποιο είναι το πρόστιμο αν καθυστερήσω την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται ασφαλιστήριο για την αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Πού βρίσκω το έντυπο αναθεώρησης άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Θέλω να τροποποιήσω την άδεια του βρεφονηπιακού μου σταθμού.","αναθεώρηση_άδειας_μφπαδ"
"Πού δηλώνω αλλαγή στη δυναμικότητα της μονάδας;","αναθεώρηση_άδειας_μφπαδ"
"Ποια δικαιολογητικά χρειάζονται για τροποποίηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξα τον χώρο του σταθμού, τι πρέπει να κάνω με την άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο κοστίζει η τροποποίηση της άδειας λειτουργίας;","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξε ο νόμιμος εκπρόσωπος της μονάδας φροντίδας.","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται νέα κάτοψη μετά την ανακαίνιση του σταθμού;","αναθεώρηση_άδειας_μφπαδ"
"Ποιο τμήμα εγκρίνει τις αλλαγές στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Γίνεται ηλεκτρονικά η δήλωση αλλαγών στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Απαιτείται αυτοψία μετά τις αλλαγές στη μονάδα;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο καιρό παίρνει η τροποποίηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Αύξησα τον αριθμό των παιδιών, τι δηλώνω στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται πιστοποιητικό πυρασφάλειας για τις αλλαγές;","αναθεώρηση_άδειας_μφπαδ"
"Μπορεί μηχανικός να καταθέσει τα δικαιολογητικά τροποποίησης;","αναθεώρηση_άδειας_μφπαδ"
"Τι γίνεται αν λειτουργώ με λάθος στοιχεία στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται νέο πιστοποιητικό καταλληλότητας του κτιρίου;","αναθεώρηση_άδειας_μφπαδ"
"Ποιος υπογράφει την αίτηση τροποποίησης της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζονται κωδικοί TAXISnet για τη δήλωση αλλαγών στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Μετακόμισα τη μονάδα σε άλλο κτίριο, τι κάνω με την άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο ισχύει η άδεια μετά τις αλλαγές;","αναθεώρηση_άδειας_μφπαδ"
"Έκανα αίτηση τροποποίησης της άδειας και περιμένω.","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξα ωράριο λειτουργίας του σταθμού, το δηλώνω;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται παράβολο για την τροποποίηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Ποια στοιχεία της άδειας μπορούν να αλλάξουν;","αναθεώρηση_άδειας_μφπαδ"
"Μετά την τροποποίηση εκδίδεται νέο έγγραφο άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται ασφαλιστήριο για την τροποποίηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο γρήγορα εγκρίνονται οι αλλαγές στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Πού βρίσκω το έντυπο τροποποίησης άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Η επέκταση του σταθμού απαιτεί νέα δικαιολογητικά;","αναθεώρηση_άδειας_μφπαδ"
"Ποιες αλλαγές της μονάδας πρέπει να δηλώνονται υποχρεωτικά;","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξε η επωνυμία της επιχείρησης, το δηλώνω στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Χρειάζεται βεβαίωση μηχανικού για τις αλλαγές στη μονάδα;","αναθεώρηση_άδειας_μφπαδ"
"Πόσες φορές μπορώ να τροποποιήσω την άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Η τροποποίηση γίνεται στο ίδιο τμήμα με την αρχική άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Τι πρόστιμο υπάρχει αν δεν δηλώσω τις αλλαγές στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Θέλω να αλλάξω την άδεια του παιδικού μου σταθμού.","αναθεώρηση_άδειας_μφπαδ"
"Ρε παιδιά, πώς κάνω αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Πήρα κι άλλα παιδιά στον σταθμό, πρέπει να το δηλώσω;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο κάνει η αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξα κτίριο, τι γίνεται με την άδεια του σταθμού;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο θα περιμένω για την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Ο μηχανικός λέει ότι θέλει νέα κάτοψη για την άδεια.","αναθεώρηση_άδειας_μφπαδ"
"Μπορώ να λειτουργώ τον σταθμό μέχρι να βγει η αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Πείτε μου τι χαρτιά θέλει η αναθεώρηση άδειας.","αναθεώρηση_άδειας_μφπαδ"
"Έκανα αίτηση αναθεώρησης και δεν με πήρε κανείς.","αναθεώρηση_άδειας_μφπαδ"
"Θα έρθει κανείς για αυτοψία στον σταθμό;","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξε ο ιδιοκτήτης της μονάδας, χρειάζεται αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Θέλει παράβολο η αναθεώρηση της άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Γίνεται online η αναθεώρηση άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Ανακαίνισα τον χώρο του σταθμού, πρέπει να ενημερώσω;","αναθεώρηση_άδειας_μφπαδ"
"Πόσο γρήγορα βγαίνει η αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Μου ζητάνε πυρασφάλεια ξανά για την άδεια του σταθμού.","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξα το ωράριο του σταθμού, το δηλώνω στην άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Θα φάω πρόστιμο αν δεν κάνω την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Ήρθα και μου είπαν ότι λείπει χαρτί για την αναθεώρηση.","αναθεώρηση_άδειας_μφπαδ"
"Πόσες φορές μπορώ να αλλάξω την άδεια του σταθμού;","αναθεώρηση_άδειας_μφπαδ"
"Βγαίνει καινούργιο χαρτί μετά την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Ποιος υπογράφει την αίτηση της αναθεώρησης;","αναθεώρηση_άδειας_μφπαδ"
"Θέλει κωδικούς TAXISnet η αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Μεγάλωσα τον σταθμό, τι κάνω με την άδεια;","αναθεώρηση_άδειας_μφπαδ"
"Πού βρίσκω το έντυπο για την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Άλλαξε η επωνυμία, χρειάζεται αναθεώρηση άδειας;","αναθεώρηση_άδειας_μφπαδ"
"Βιάζομαι, ανοίγει η σχολική χρονιά και θέλω την αναθεώρηση.","αναθεώρηση_άδειας_μφπαδ"
"Μου είπαν ότι η αναθεώρηση θέλει βεβαίωση μηχανικού.","αναθεώρηση_άδειας_μφπαδ"
"Πόσο ισχύει η άδεια του σταθμού μετά την αναθεώρηση;","αναθεώρηση_άδειας_μφπαδ"
"Θέλω άδεια ίδρυσης παιδικού σταθμού.","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Πού κάνω αίτηση για ενιαία άδεια ίδρυσης και λειτουργίας;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Ποια δικαιολογητικά χρειάζονται για την άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Πόσο κοστίζει η ενιαία άδεια ίδρυσης μονάδας προσχολικής αγωγής;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Πόσο καιρό παίρνει η άδεια ίδρυσης βρεφονηπιακού σταθμού;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Ποιο τμήμα χορηγεί την άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Γίνεται ηλεκτρονικά η αίτηση για άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Χρειάζεται κάτοψη για την άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Ποιος υπογράφει την αίτηση άδειας ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Χρειάζεται πυρασφάλεια για την άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Θέλω να ανοίξω βρεφονηπιακό, ποια είναι η διαδικασία ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Απαιτείται αυτοψία για την άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Χρειάζονται κωδικοί TAXISnet για την άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Πόσο ισχύει η ενιαία άδεια ίδρυσης και λειτουργίας;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Έκανα αίτηση για άδεια ίδρυσης και περιμένω.","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Μπορεί νομικό πρόσωπο να ζητήσει άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Χρειάζεται πιστοποιητικό καταλληλότητας για την ίδρυση της μονάδας;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Ποια στοιχεία δηλώνω στην αίτηση άδειας ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Χρειάζεται παράβολο για την άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Τι γίνεται αν λειτουργήσω χωρίς άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Ζητώ ενιαία άδεια ίδρυσης για νέα μονάδα φροντίδας.","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Χρειάζεται μελέτη μηχανικού για την άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
"Πόσα παιδιά μπορώ να δηλώσω στην άδεια ίδρυσης;","ενιαία_άδεια_ίδρυσης_μφπαδ"
