"text","intent"
"Γίνεται ηλεκτρονική αίτηση για παγκάκια σε σχολείο;","παγκάκια"
"Τα παγκάκια είναι πολύ λίγα για τόσους μαθητές.","παγκάκια"
"Η μπασκέτα στο προαύλιο έχει σπάσει.","παγκάκια"
"Χρειάζεται συντήρηση ο αστικός εξοπλισμός της σχολικής αυλής.","παγκάκια"
"Τα παιχνίδια στο νηπιαγωγείο είναι επικίνδυνα.","παγκάκια"
"Ποιος τοποθετεί εξοπλισμό στα προαύλια των σχολείων;","παγκάκια"
"Η τσουλήθρα έχει σκουριάσει και κόβει.","παγκάκια"
"Λείπει το δίχτυ από τη μπασκέτα του σχολείου.","παγκάκια"
"Θέλω να ζητήσω νέο εξοπλισμό για την αυλή του δημοτικού.","παγκάκια"
"Οι κούνιες στο προαύλιο δεν λειτουργούν.","παγκάκια"
"Πώς κάνω αίτημα για συντήρηση στη σχολική αυλή;","παγκάκια"
"Τα τέρματα του γηπέδου δεν είναι στερεωμένα.","παγκάκια"
"Χρειαζόμαστε σκίαστρα στον προαύλιο χώρο.","παγκάκια"
"Ποιο τμήμα αναλαμβάνει τον εξοπλισμό των σχολείων;","παγκάκια"
"Η τραμπάλα έχει σπασμένο ελατήριο.","παγκάκια"
"Ζητώ αντικατάσταση κατεστραμμένων παιχνιδιών στο προαύλιο.","παγκάκια"
"Τα κάγκελα στην αυλή του σχολείου είναι λυγισμένα.","παγκάκια"
"Χρειάζεται βάψιμο ο εξοπλισμός του προαυλίου.","παγκάκια"
"Πόσο κοστίζει η τοποθέτηση μπασκέτας στο σχολείο;","παγκάκια"
"Οι μαθητές δεν έχουν πού να καθίσουν στο διάλειμμα.","παγκάκια"
"Το δάπεδο ασφαλείας κάτω από τα παιχνίδια έχει φύγει.","παγκάκια"
"Ποιος ελέγχει τον εξοπλισμό της σχολικής αυλής;","παγκάκια"
"Θέλω να δηλώσω βανδαλισμό στον προαύλιο χώρο.","παγκάκια"
"Χρειάζεται επισκευή το σκέπαστρο της σχολικής αυλής.","παγκάκια"
"Έσπασε το ξύλινο σπιτάκι στο νηπιαγωγείο.","παγκάκια"
"Πώς ζητάμε εξοπλισμό για το προαύλιο νέου σχολείου;","παγκάκια"
"Ο σύλλογος γονέων θέλει να υποβάλει αίτημα για την αυλή.","παγκάκια"
"Τα όργανα γυμναστικής στο προαύλιο είναι σαπισμένα.","παγκάκια"
"Ποιος πληρώνει τη συντήρηση στα σχολικά προαύλια;","παγκάκια"
"Χρειάζεται στερέωση η μπασκέτα πριν πέσει σε παιδί.","παγκάκια"
"Δεν υπάρχει καθόλου εξοπλισμός στην αυλή του γυμνασίου.","παγκάκια"
"Ζητώ έλεγχο ασφαλείας στον προαύλιο χώρο.","παγκάκια"
"Η περίφραξη του σχολικού γηπέδου έχει τρύπες.","παγκάκια"
"Πότε γίνονται εργασίες συντήρησης στα προαύλια των σχολείων;","παγκάκια"
"Θέλουμε τραπέζια για τα διαλείμματα στην αυλή.","παγκάκια"
"Το μεταλλικό κάθισμα έχει ξεκολλήσει από τη βάση του.","παγκάκια"
"Πώς δηλώνουμε φθορές στον χώρο του προαυλίου;","παγκάκια"
"Ρε παιδιά, τα παγκάκια στο σχολείο έχουν διαλυθεί.","παγκάκια"
"Τα παιδιά κάθονται χάμω στο προαύλιο, δεν έχει πού να καθίσουν.","παγκάκια"
"Πότε θα έρθετε να φτιάξετε τα παγκάκια;","παγκάκια"
"Η μπασκέτα κρέμεται, θα πλακώσει κανένα παιδί.","παγκάκια"
"Ποιον παίρνω για τον εξοπλισμό της σχολικής αυλής;","παγκάκια"
"Έχει καρφιά το παγκάκι, θα σκιστεί κανένας.","παγκάκια"
"Πάει χρόνος που ζητάμε παγκάκια και τίποτα.","παγκάκια"
"Ελάτε να δείτε τι χάλια είναι το προαύλιο.","παγκάκια"
"Τα ξύλα στα παγκάκια σάπισαν τελείως.","παγκάκια"
"Ποιος φτιάχνει τις κούνιες στο νηπιαγωγείο;","παγκάκια"
"Βαρεθήκαμε, κάθε χρόνο τα ίδια χάλια στην αυλή.","παγκάκια"
"Θέλουμε λίγα παγκάκια, τόσο δύσκολο είναι;","παγκάκια"
"Έσπασε η τσουλήθρα και κόπηκαν τα παιδιά.","παγκάκια"
"Δεν έχει σκιά πουθενά στο προαύλιο, ψήνονται τα παιδιά.","παγκάκια"
"Ο σύλλογος γονέων ζήτησε τρεις φορές εξοπλισμό για την αυλή.","παγκάκια"
"Το παγκάκι ξηλώθηκε και το άφησαν εκεί πεταμένο.","παγκάκια"
"Πού κάνουμε την αίτηση για τα παγκάκια;","παγκάκια"
"Έχει σκουριάσει όλος ο εξοπλισμός στο προαύλιο.","παγκάκια"
"Θα γίνει ατύχημα με αυτή τη μπασκέτα.","παγκάκια"
"Ήρθαν, κοίταξαν το προαύλιο και έφυγαν, τίποτα δεν έγινε.","παγκάκια"
"Τα παιχνίδια στην αυλή είναι από τα χρόνια του παππού μου.","παγκάκια"
"Τα παγκάκια ποιος τα πληρώνει, ο Δήμος ή το σχολείο;","παγκάκια"
"Μας τα βανδάλισαν όλα στο προαύλιο και κανείς δεν ασχολείται.","παγκάκια"
"Θέλουμε καινούργια παγκάκια στην αυλή του δημοτικού.","παγκάκια"
"Πόσο θα περιμένουμε για μια συντήρηση στο προαύλιο;","παγκάκια"
"Το τέρμα δεν είναι βιδωμένο, κουνιέται επικίνδυνα.","παγκάκια"
"Στο διάλειμμα κάθονται στα σκαλιά τα παιδιά.","παγκάκια"
"Πείτε μας τι χαρτιά χρειάζονται για τα παγκάκια.","παγκάκια"
"Χάλασαν τα πάντα στο προαύλιο, ελάτε επιτέλους.","παγκάκια"
"Δεν γίνεται να μην έχει η αυλή ούτε ένα παγκάκι.","παγκάκια"
"Θέλω άδεια για επισκευή πεζοδρομίου μπροστά από το σπίτι μου.","πεζοδρόμιο"
"Πού κάνω αίτηση για παρέμβαση σε πεζοδρόμιο;","πεζοδρόμιο"
"Χρειάζομαι άδεια για να ανοίξω το πεζοδρόμιο;","πεζοδρόμιο"
"Ποια δικαιολογητικά θέλει η άδεια επισκευής πεζοδρομίου;","πεζοδρόμιο"
"Το πεζοδρόμιο μπροστά στο μαγαζί μου χρειάζεται επισκευή.","πεζοδρόμιο"
"Πόσο κοστίζει η άδεια για εργασίες σε πεζοδρόμιο;","πεζοδρόμιο"
"Μπορώ να αλλάξω τις πλάκες στο πεζοδρόμιο μόνος μου;","πεζοδρόμιο"
"Ποιος εγκρίνει τις εργασίες σε πεζοδρόμιο;","πεζοδρόμιο"
"Θέλω να φτιάξω ράμπα στο πεζοδρόμιο για ΑμεΑ.","πεζοδρόμιο"
"Πόσο διαρκεί η άδεια παρέμβασης σε πεζοδρόμιο;","πεζοδρόμιο"
"Το πεζοδρόμιο έχει σπάσει από τα φορτηγά.","πεζοδρόμιο"
"Χρειάζεται μελέτη για την επισκευή του πεζοδρομίου;","πεζοδρόμιο"
"Ζητώ άδεια για εκσκαφή σε πεζοδρόμιο.","πεζοδρόμιο"
"Ποιο τμήμα δίνει άδεια εργασιών σε πεζοδρόμιο;","πεζοδρόμιο"
"Πρέπει να αποκαταστήσω το πεζοδρόμιο μετά τις εργασίες;","πεζοδρόμιο"
"Γίνεται ηλεκτρονική αίτηση για άδεια πεζοδρομίου;","πεζοδρόμιο"
"Το πεζοδρόμιο μπροστά στην πολυκατοικία έχει καθίσει.","πεζοδρόμιο"
"Μπορώ να τσιμεντάρω το πεζοδρόμιο στην είσοδό μου;","πεζοδρόμιο"
"Ποιος ελέγχει τις εργασίες στο πεζοδρόμιο;","πεζοδρόμιο"
"Χρειάζομαι άδεια για σύνδεση με το δίκτυο κάτω από το πεζοδρόμιο.","πεζοδρόμιο"
"Πόσο καιρό παίρνει η έγκριση για το πεζοδρόμιο;","πεζοδρόμιο"
"Έκανα αίτηση για επισκευή πεζοδρομίου πριν δύο μήνες.","πεζοδρόμιο"
"Το πεζοδρόμιο είναι επικίνδυνο για τους πεζούς.","πεζοδρόμιο"
"Ποιος πληρώνει την επισκευή του πεζοδρομίου;","πεζοδρόμιο"
"Θέλω να διαπλατύνω το πεζοδρόμιο μπροστά στο κατάστημα.","πεζοδρόμιο"
"Μπορεί ο εργολάβος να κάνει την αίτηση για το πεζοδρόμιο;","πεζοδρόμιο"
"Υπάρχει πρόστιμο αν σκάψω πεζοδρόμιο χωρίς άδεια;","πεζοδρόμιο"
"Το πεζοδρόμιο χαλάει από τις ρίζες και θέλει ανακατασκευή.","πεζοδρόμιο"
"Ζητώ άδεια αποκατάστασης πεζοδρομίου μετά από βλάβη.","πεζοδρόμιο"
"Πόσα μέτρα πεζοδρομίου μπορώ να επισκευάσω;","πεζοδρόμιο"
"Χρειάζεται ασφαλιστήριο για εργασίες σε πεζοδρόμιο;","πεζοδρόμιο"
"Πώς δηλώνω την ολοκλήρωση των εργασιών στο πεζοδρόμιο;","πεζοδρόμιο"
"Το πεζοδρόμιο πρέπει να επιστρέψει στην αρχική του μορφή;","πεζοδρόμιο"
"Ποιες ώρες επιτρέπονται οι εργασίες στο πεζοδρόμιο;","πεζοδρόμιο"
"Θέλω άδεια για τοποθέτηση πλακών στο πεζοδρόμιο.","πεζοδρόμιο"
"Χρειάζομαι άδεια για να αλλάξω τις πλάκες μπροστά στο σπίτι μου.","πεζοδρόμιο"
"Ποια είναι η διαδικασία για εκσκαφή σε κοινόχρηστο χώρο;","πεζοδρόμιο"
"Θέλω να ανοίξω τον κοινόχρηστο χώρο για σύνδεση με το δίκτυο.","πεζοδρόμιο"
"Πρέπει να πάρω έγκριση πριν ρίξω τσιμέντο στην είσοδο;","πεζοδρόμιο"
"Ποιος δίνει άδεια για εκσκαφή σε δημοτικό χώρο;","πεζοδρόμιο"
"Οι πλάκες έχουν σπάσει και θέλω να τις αντικαταστήσω.","πεζοδρόμιο"
"Χρειάζεται άδεια για να χαμηλώσω το κράσπεδο;","πεζοδρόμιο"
"Πόσο κοστίζει η έγκριση για εργασίες στον κοινόχρηστο χώρο;","πεζοδρόμιο"
"Θέλω να κατασκευάσω ράμπα για αναπηρικό αμαξίδιο.","πεζοδρόμιο"
"Ποιο τμήμα εγκρίνει παρεμβάσεις σε κοινόχρηστο χώρο;","πεζοδρόμιο"
"Μετά την εκσκαφή πρέπει να αποκαταστήσω τις πλάκες;","πεζοδρόμιο"
"Υπάρχει πρόστιμο για εκσκαφή χωρίς έγκριση;","πεζοδρόμιο"
"Ο εργολάβος ζητάει έγγραφο από τον Δήμο για να σκάψει.","πεζοδρόμιο"
"Πόσο διαρκεί η άδεια παρέμβασης σε κοινόχρηστο χώρο;","πεζοδρόμιο"
"Θέλω να χαμηλώσω το κράσπεδο για να μπαίνω με το αυτοκίνητο.","πεζοδρόμιο"
"Ποια δικαιολογητικά χρειάζονται για άδεια εκσκαφής;","πεζοδρόμιο"
"Χρειάζομαι έγγραφο για να ξεκινήσει το συνεργείο την εκσκαφή.","πεζοδρόμιο"
"Οι εργασίες στην όδευση πεζών θα κρατήσουν τρεις μέρες.","πεζοδρόμιο"
"Πρέπει να ειδοποιήσω πριν σκάψω στον κοινόχρηστο χώρο;","πεζοδρόμιο"
"Ποιος ελέγχει αν οι πλάκες μπήκαν σωστά;","πεζοδρόμιο"
"Θέλω να περάσω σωλήνα κάτω από τον κοινόχρηστο χώρο.","πεζοδρόμιο"
"Γίνεται ηλεκτρονικά η αίτηση για άδεια εκσκαφής;","πεζοδρόμιο"
"Χρειάζεται τοπογραφικό για την άδεια παρέμβασης;","πεζοδρόμιο"
"Ο κοινόχρηστος χώρος μπροστά στο κατάστημα έχει καθίσει.","πεζοδρόμιο"
"Ποιος αποφασίζει αν θα εγκριθεί η παρέμβαση στον κοινόχρηστο χώρο;","πεζοδρόμιο"
"Μπορώ να στρώσω μόνος μου τις πλάκες;","πεζοδρόμιο"
"Πρέπει να έχω ασφάλεια για το συνεργείο της εκσκαφής;","πεζοδρόμιο"
"Θέλω να τοποθετήσω κράσπεδα μπροστά στην είσοδο.","πεζοδρόμιο"
"Πόσο πρέπει να περιμένω για την άδεια εκσκαφής;","πεζοδρόμιο"
"Έγινε ζημιά στις πλάκες κατά τις εργασίες, ποιος ευθύνεται;","πεζοδρόμιο"
"Χρειάζεται άδεια για μικρές επιδιορθώσεις στον κοινόχρηστο χώρο;","πεζοδρόμιο"
"Ποιος καθορίζει τα υλικά για τις πλάκες;","πεζοδρόμιο"
"Θέλω να αποκαταστήσω τη ζημιά που έκανε η εταιρεία στην εκσκαφή.","πεζοδρόμιο"
"Υπάρχει προθεσμία για να ολοκληρωθεί η παρέμβαση;","πεζοδρόμιο"
"Μπορεί να ανακληθεί η άδεια εκσκαφής αν αργήσω;","πεζοδρόμιο"
"Θέλω να φτιάξω το πεζοδρόμιο, τι χαρτιά χρειάζομαι;","πεζοδρόμιο"
"Ρε παιδιά, μπορώ να ρίξω τσιμέντο μπροστά στην πόρτα μου;","πεζοδρόμιο"
"Έχουν σπάσει οι πλάκες, θα φάει καμιά τούμπα κανείς.","πεζοδρόμιο"
"Ποιον ρωτάω για να σκάψω στο πεζοδρόμιο;","πεζοδρόμιο"
"Ο μάστορας λέει ότι θέλει χαρτί από τον Δήμο για την εκσκαφή.","πεζοδρόμιο"
"Πόσο θα κάτσω να περιμένω την άδεια για το πεζοδρόμιο;","πεζοδρόμιο"
"Θα φάω πρόστιμο αν φτιάξω μόνος μου το πεζοδρόμιο;","πεζοδρόμιο"
"Το πεζοδρόμιο έχει γίνει χάλια από τα φορτηγά.","πεζοδρόμιο"
"Πού πάω για να πάρω άδεια για τις πλάκες;","πεζοδρόμιο"
"Θέλω ράμπα για να περνάει η μαμά μου με το αμαξίδιο.","πεζοδρόμιο"
"Έσκαψε η εταιρεία το πεζοδρόμιο και το άφησε έτσι.","πεζοδρόμιο"
"Το πεζοδρόμιο ποιος το πληρώνει, εγώ ή ο Δήμος;","πεζοδρόμιο"
"Το πεζοδρόμιο μπροστά στο μαγαζί έχει βουλιάξει.","πεζοδρόμιο"
"Έκανα αίτηση για το πεζοδρόμιο και δεν πήρα απάντηση ακόμα.","πεζοδρόμιο"
"Μπορώ να χαμηλώσω το κράσπεδο για το γκαράζ;","πεζοδρόμιο"
"Δεν περνάει καροτσάκι από τις σπασμένες πλάκες.","πεζοδρόμιο"
"Πόσο κρατάει αυτή η άδεια για το πεζοδρόμιο;","πεζοδρόμιο"
"Θα το φτιάξω με δικά μου λεφτά το πεζοδρόμιο, χρειάζομαι έγκριση;","πεζοδρόμιο"
"Ήρθαν, έσκαψαν και δεν ξαναήρθαν να το κλείσουν.","πεζοδρόμιο"
"Πείτε μου απλά ποια χαρτιά θέλει το πεζοδρόμιο.","πεζοδρόμιο"
"Το τσιμέντο στο πεζοδρόμιο έσπασε από τις ρίζες.","πεζοδρόμιο"
"Ποιος ελέγχει αν έστρωσα σωστά τις πλάκες;","πεζοδρόμιο"
"Θέλω να στρώσω το πεζοδρόμιο μπροστά στην είσοδο.","πεζοδρόμιο"
"Βαρέθηκα να ζητάω άδεια για τις πλάκες, θα το κάνω μόνος μου.","πεζοδρόμιο"
"Μου είπαν ότι για το πεζοδρόμιο χρειάζεται μελέτη, ισχύει;","πεζοδρόμιο"
"Έγινε λακκούβα μετά την εκσκαφή και μένει έτσι.","πεζοδρόμιο"
"Πόσο κοστίζει τελικά η άδεια για το πεζοδρόμιο;","πεζοδρόμιο"
"Ο γείτονας έστρωσε το πεζοδρόμιο χωρίς άδεια, τι γίνεται;","πεζοδρόμιο"
"Χρειάζομαι κάποιον από τον Δήμο να έρθει να δει το πεζοδρόμιο.","πεζοδρόμιο"
"Πότε επιτρέπεται να δουλέψουν τα συνεργεία στο πεζοδρόμιο;","πεζοδρόμιο"
